レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202606210801,2026-06-21,08,01R,10:38,2026-06-21T10:28:21.775779+09:00,1,0.13,2,0.16,3,0.17,4,0.07,5,0.03,6,-0.05
202606211301,2026-06-21,13,01R,10:35,2026-06-21T10:28:21.775779+09:00,1,0.31,2,0.21,3,0.1,4,0.19,5,0.24,6,0.12
202606210901,2026-06-21,09,01R,10:39,2026-06-21T10:30:27.236765+09:00,1,0.16,2,0.26,3,0.11,4,0.0,5,0.04,6,-0.02
202606211006,2026-06-21,10,06R,10:44,2026-06-21T10:34:18.999098+09:00,1,0.16,2,-0.04,3,-0.01,4,0.11,5,0.04,6,0.05
202606210201,2026-06-21,02,01R,10:47,2026-06-21T10:38:22.794870+09:00,1,0.33,2,0.55,3,0.34,4,0.14,5,0.14,6,0.22
202606211601,2026-06-21,16,01R,10:49,2026-06-21T10:40:21.343809+09:00,1,-0.03,2,0.06,3,0.07,4,0.09,5,0.05,6,0.0
202606211701,2026-06-21,17,01R,10:56,2026-06-21T10:46:23.099434+09:00,1,0.22,2,0.25,3,0.17,4,0.04,5,0.05,6,0.06
202606211806,2026-06-21,18,06R,11:00,2026-06-21T10:50:25.672456+09:00,1,-0.01,2,0.08,3,0.16,4,0.19,5,-0.14,6,-0.07
202606211102,2026-06-21,11,02R,11:02,2026-06-21T10:52:27.045147+09:00,1,0.08,2,0.13,3,0.14,4,0.06,5,0.09,6,0.27
202606211302,2026-06-21,13,02R,10:58,2026-06-21T10:52:27.045147+09:00,1,0.03,2,0.01,3,0.22,5,0.25,4,0.22,6,0.21
202606210802,2026-06-21,08,02R,11:06,2026-06-21T10:58:25.050085+09:00,1,0.12,2,0.35,3,0.3,4,0.26,5,0.06,6,-0.01
202606211007,2026-06-21,10,07R,11:12,2026-06-21T11:02:20.517141+09:00,1,0.08,2,0.01,3,0.21,6,0.11,4,0.09,5,0.09
202606210202,2026-06-21,02,02R,11:16,2026-06-21T11:06:27.419903+09:00,1,0.15,2,0.28,3,0.11,4,0.08,5,0.07,6,0.07
202606211602,2026-06-21,16,02R,11:15,2026-06-21T11:06:27.419903+09:00,1,0.06,2,0.25,3,0.27,4,0.02,5,0.0,6,0.01
202606210902,2026-06-21,09,02R,11:17,2026-06-21T11:10:24.680713+09:00,1,0.33,2,0.34,3,0.39,4,0.29,5,0.61,6,0.59
202606211303,2026-06-21,13,03R,11:22,2026-06-21T11:14:26.389171+09:00,1,0.12,2,0.18,3,0.19,4,0.01,5,0.12,6,0.22
202606211702,2026-06-21,17,02R,11:27,2026-06-21T11:18:27.533320+09:00,1,0.03,2,0.05,3,0.15,4,-0.11,5,-0.15,6,0.04
202606210501,2026-06-21,05,01R,11:30,2026-06-21T11:20:25.315733+09:00,1,0.11,2,0.16,3,0.09,4,0.19,5,-0.03,6,0.09
202606211807,2026-06-21,18,07R,11:31,2026-06-21T11:22:25.511177+09:00,1,0.11,2,0.12,3,0.11,4,0.01,5,0.13,6,-0.05
202606210601,2026-06-21,06,01R,11:32,2026-06-21T11:24:24.342642+09:00,1,-0.02,2,0.07,3,0.13,4,0.14,5,0.19,6,0.29
202606210803,2026-06-21,08,03R,11:34,2026-06-21T11:24:24.342642+09:00,1,0.07,2,0.08,3,0.27,4,0.17,5,0.23,6,0.16
202606211103,2026-06-21,11,03R,11:39,2026-06-21T11:30:25.896073+09:00,1,0.0,2,0.08,3,0.1,4,0.26,5,0.14,6,0.1
202606210903,2026-06-21,09,03R,11:44,2026-06-21T11:34:25.337666+09:00,1,0.24,2,0.18,3,0.21,4,0.02,5,0.07,6,0.4
202606211603,2026-06-21,16,03R,11:43,2026-06-21T11:34:25.337666+09:00,1,0.04,2,0.08,3,0.29,4,0.08,5,0.07,6,0.16
202606210203,2026-06-21,02,03R,11:45,2026-06-21T11:36:22.406831+09:00,1,0.15,2,0.11,3,0.09,4,0.19,5,0.28,6,0.21
202606211008,2026-06-21,10,08R,11:48,2026-06-21T11:38:26.717124+09:00,1,-0.11,2,0.04,3,0.01,4,0.19,5,0.25,6,0.08
202606211304,2026-06-21,13,04R,11:52,2026-06-21T11:42:21.092799+09:00,1,0.17,2,0.15,3,0.23,4,0.21,5,0.35,6,0.39
202606211703,2026-06-21,17,03R,11:54,2026-06-21T11:44:25.248273+09:00,1,-0.02,2,-0.01,3,0.05,4,0.08,5,0.04,6,0.03
202606210401,2026-06-21,04,01R,11:55,2026-06-21T11:46:21.898282+09:00,1,-0.03,2,0.01,3,0.36,4,0.02,5,0.15,6,0.23
202606210602,2026-06-21,06,02R,11:58,2026-06-21T11:50:25.995958+09:00,1,-0.02,2,-0.06,3,-0.05,4,-0.04,5,0.04,6,-0.07
202606211808,2026-06-21,18,08R,12:00,2026-06-21T11:50:25.995958+09:00,1,-0.12,2,0.02,3,-0.06,4,0.01,5,0.17,6,-0.03
202606210804,2026-06-21,08,04R,12:03,2026-06-21T11:54:21.755404+09:00,1,0.17,2,0.04,3,-0.01,4,0.12,5,0.19,6,0.41
202606210502,2026-06-21,05,02R,12:05,2026-06-21T11:56:22.818901+09:00,1,0.09,2,0.12,3,0.08,4,0.17,5,0.16,6,0.16
202606211104,2026-06-21,11,04R,12:07,2026-06-21T11:58:24.306305+09:00,1,0.08,2,-0.15,3,0.07,4,0.06,5,0.09,6,0.04
202606210904,2026-06-21,09,04R,12:10,2026-06-21T12:00:37.959658+09:00,1,0.29,2,0.3,3,0.22,4,0.15,5,0.06,6,0.36
202606211604,2026-06-21,16,04R,12:12,2026-06-21T12:02:26.066761+09:00,1,0.08,2,0.01,3,-0.15,4,-0.01,5,0.2,6,-0.03
202606210204,2026-06-21,02,04R,12:14,2026-06-21T12:04:23.756054+09:00,1,0.11,2,0.11,3,0.11,4,0.16,5,0.23,6,0.21
202606211009,2026-06-21,10,09R,12:18,2026-06-21T12:08:21.067226+09:00,1,0.13,2,0.09,3,0.07,4,0.09,5,0.17,6,0.17
202606211305,2026-06-21,13,05R,12:21,2026-06-21T12:12:25.284093+09:00,1,0.07,2,0.21,3,0.1,4,0.24,5,0.07,6,0.06
202606210402,2026-06-21,04,02R,12:24,2026-06-21T12:14:23.237461+09:00,1,0.1,2,0.07,3,0.32,4,0.08,5,0.02,6,0.04
202606211704,2026-06-21,17,04R,12:23,2026-06-21T12:14:23.237461+09:00,1,0.1,2,0.04,5,0.04,3,-0.01,6,0.03,4,-0.06
202606210603,2026-06-21,06,03R,12:28,2026-06-21T12:18:24.464958+09:00,1,0.04,2,0.28,3,0.25,6,0.16,4,0.02,5,0.01
202606210805,2026-06-21,08,05R,12:31,2026-06-21T12:22:21.687680+09:00,1,0.16,2,0.02,3,-0.07,4,0.05,5,0.32,6,0.03
