レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202609051101,2026-09-05,11,01R,10:33,2026-09-05T10:24:20.997949+09:00,18.0,80.9,42.9,121.6,10.6,59.6,9.6,32.3,224.4,186.6,241.7,314.2,43.0,20.0,114.2,70.6,179.5,111.5,459.8,140.7,56.6,224.4,94.2,248.0,74.2,369.7,106.5,314.2,319.5,384.7,419.0,428.5,174.5,161.1,483.4,309.0,438.4,725.1,897.8,438.4,11.2,53.8,9.5,28.2,39.3,130.9,48.9,98.2,168.3,214.2,155.8,251.4,16.0,36.3,108.9,49.1,88.9,159.7,419.0,112.9,336.6,309.0,238.6,342.8,448.9,471.3,496.1,438.4,325.0,349.1,589.2,819.7,483.4,650.1,483.4,509.5,589.2,571.3,1047,857.0,78.5,24.3,155.8,95.2,163.9,114.9,304.1,290.0,25.3,76.0,281.4,96.1,392.8,538.7,483.4,650.1,172.9,319.5,186.6,650.1,384.7,174.5,523.7,258.2,523.7,538.7,897.8,725.1,219.2,698.3,819.7,314.2,785.6,857.0,1178,1257,258.2,650.1,309.0,897.8
202609051301,2026-09-05,13,01R,10:36,2026-09-05T10:26:26.334086+09:00,12.8,19.6,40.1,45.0,12.7,8.4,29.0,33.5,25.4,13.8,61.9,57.2,92.1,62.6,92.9,130.7,88.2,86.1,89.0,203.6,69.6,82.1,132.4,199.8,90.5,110.3,158.0,441.3,155.7,173.6,278.7,423.6,311.5,216.1,423.6,407.3,353.0,623.0,392.3,407.3,25.2,12.9,49.9,68.7,53.4,59.8,94.5,173.6,27.9,52.6,87.5,100.8,85.4,158.0,102.8,235.3,168.1,331.0,139.3,258.3,98.0,41.2,129.1,149.1,139.3,145.0,264.8,286.2,58.5,151.3,179.5,271.5,185.8,353.0,151.3,271.5,170.8,252.1,258.3,623.0,216.1,158.0,294.2,353.0,441.3,341.6,407.3,623.0,207.6,378.2,311.5,623.0,365.2,392.3,407.3,529.6,662.0,504.3,814.7,504.3,311.5,235.3,423.6,882.6,441.3,378.2,557.4,623.0,378.2,814.7,623.0,1059,557.4,706.1,557.4,1324,814.7,662.0,1176,1176
202609050901,2026-09-05,09,01R,10:42,2026-09-05T10:32:17.556655+09:00,11.8,23.2,11.9,25.3,18.6,40.6,19.1,48.2,46.8,63.2,56.0,84.7,21.4,29.4,63.5,32.0,72.2,126.2,157.5,70.3,37.6,54.2,26.8,62.9,69.0,110.5,61.3,136.7,128.7,168.7,130.2,198.4,55.9,69.9,119.0,65.6,173.1,212.9,336.6,139.2,95.9,114.5,67.2,154.4,133.3,171.6,88.7,180.2,197.4,225.1,231.0,375.1,103.2,100.1,217.0,141.7,356.5,329.6,408.2,307.7,184.5,205.1,191.2,342.5,205.1,301.8,259.1,344.0,295.0,440.1,408.2,606.0,223.8,237.3,375.1,318.9,430.5,440.1,812.2,495.5,42.6,62.6,115.5,53.3,59.7,86.6,139.2,65.0,124.0,119.0,237.3,138.2,223.8,269.8,373.4,289.6,86.4,90.4,146.7,223.8,177.0,353.3,437.7,211.7,261.7,380.6,535.9,212.9,583.6,528.7,895.3,452.8,703.4,685.1,972.6,703.4,177.8,169.0,311.4,518.3
202609050201,2026-09-05,02,01R,10:47,2026-09-05T10:38:25.685853+09:00,23.1,36.3,84.8,61.3,19.8,13.8,40.8,19.1,67.4,39.8,106.8,68.7,130.5,85.2,147.3,123.5,83.8,54.2,95.0,173.3,52.8,66.7,133.0,138.4,76.3,63.8,179.3,97.2,95.4,91.6,217.1,146.2,242.6,290.5,290.5,375.0,206.2,167.7,294.6,303.3,27.4,19.4,49.9,19.8,54.8,38.7,117.2,53.3,28.9,39.0,84.8,32.2,109.7,158.6,125.7,124.2,42.4,68.3,46.3,139.3,142.2,68.7,184.1,128.9,155.0,99.6,271.4,219.4,71.6,97.7,187.5,77.8,180.9,254.6,298.9,245.5,140.3,182.5,113.9,234.4,217.1,173.3,267.8,173.3,245.5,257.8,458.3,282.5,226.6,381.9,332.6,307.8,438.8,687.5,396.6,458.3,189.2,303.3,278.7,412.5,130.5,88.5,242.6,355.6,271.4,189.2,389.1,412.5,97.7,136.6,133.0,368.3,375.0,429.7,179.3,793.3,361.8,557.4,458.3,448.4
202609051006,2026-09-05,10,06R,10:50,2026-09-05T10:40:23.624372+09:00,96.6,66.6,132.3,156.4,66.3,20.4,67.2,71.1,36.6,15.3,35.5,23.7,174.4,152.8,99.0,180.8,229.2,184.2,130.5,294.2,199.1,121.6,199.1,197.1,270.0,201.1,402.3,492.8,164.2,224.0,303.2,339.8,458.4,597.3,492.8,821.4,704.0,985.6,597.3,985.6,150.4,33.0,82.4,103.7,211.9,127.1,234.6,266.4,33.0,106.5,55.2,42.7,156.4,252.7,134.1,240.4,229.2,518.7,123.9,428.5,39.5,13.8,21.9,17.9,94.3,127.1,127.1,100.5,18.2,100.5,32.8,21.1,34.3,92.9,41.6,21.9,36.5,72.7,25.3,32.4,379.1,298.6,160.2,308.0,704.0,505.4,505.4,788.5,428.5,386.5,270.0,505.4,146.0,419.4,221.5,120.9,379.1,597.3,458.4,185.9,458.4,249.5,237.5,563.2,730.1,635.9,563.2,1232,518.7,730.1,154.0,657.1,195.1,469.3,123.2,168.4,458.4,1095,492.8,214.2
202609051701,2026-09-05,17,01R,10:54,2026-09-05T10:44:22.641596+09:00,4.7,7.9,22.9,30.5,13.9,13.4,39.5,38.1,10.2,16.8,30.8,26.2,54.9,78.2,63.1,99.6,75.8,78.2,79.6,151.7,95.1,73.2,141.6,265.6,196.1,231.8,472.2,455.3,115.9,296.5,303.5,303.5,296.5,708.3,398.4,796.8,607.1,1159,490.3,980.7,91.0,77.7,109.9,170.0,205.6,184.7,296.5,398.4,121.4,182.1,296.5,236.1,344.5,439.6,411.2,671.0,354.1,607.1,439.6,796.8,46.5,74.5,82.7,79.1,102.8,179.5,209.0,157.4,146.5,240.5,386.3,318.7,172.2,260.2,531.2,209.0,187.5,216.1,277.1,255.0,255.0,310.9,245.1,326.9,472.2,490.3,472.2,910.7,411.2,1062,1275,1159,354.1,607.1,1159,411.2,554.3,579.5,607.1,490.3,265.6,212.5,283.3,708.3,579.5,364.2,510.0,708.3,455.3,980.7,708.3,980.7,411.2,671.0,980.7,510.0,750.0,1416,1593,531.2
202609050401,2026-09-05,04,01R,10:55,2026-09-05T10:46:23.594534+09:00,32.9,38.5,87.7,176.1,24.8,11.6,23.0,124.5,30.3,19.1,46.0,154.2,111.0,66.6,104.1,288.1,297.1,317.0,413.4,385.5,79.2,90.8,175.0,339.6,98.0,100.8,184.0,365.7,115.9,119.3,228.2,438.9,203.7,274.3,343.7,425.8,475.5,607.0,771.0,559.4,31.3,11.1,21.6,113.2,63.8,50.5,81.7,155.0,11.4,30.1,19.7,92.0,39.8,91.4,45.6,190.2,303.5,370.5,291.1,347.9,55.5,28.9,59.3,184.0,98.0,102.6,177.2,297.1,28.9,71.6,50.4,192.7,112.3,224.6,104.5,356.6,467.7,413.4,361.1,559.4,211.3,126.8,154.2,294.1,285.3,269.1,335.6,352.2,125.1,252.4,124.0,413.4,180.5,365.7,141.9,460.1,425.8,413.4,594.3,648.4,407.5,347.9,559.4,620.2,538.3,713.2,839.1,648.4,607.0,951.0,475.5,771.0,750.7,771.0,559.4,1018,475.5,607.0,839.1,891.5
202609051806,2026-09-05,18,06R,10:59,2026-09-05T10:50:22.131618+09:00,6.5,9.6,23.8,6.1,17.1,33.8,42.2,25.1,31.8,54.8,85.4,33.3,57.9,103.4,104.5,87.9,19.3,47.1,61.1,79.9,32.2,34.9,75.9,19.5,128.7,285.2,357.8,162.3,129.5,289.1,422.2,185.1,191.9,390.9,469.1,274.1,57.2,173.0,227.0,363.9,101.4,156.3,159.9,126.4,191.9,285.2,310.4,227.0,257.4,285.2,514.9,376.9,293.2,315.0,319.8,329.8,305.9,293.2,541.3,469.1,148.6,301.5,190.1,173.0,191.9,422.2,527.7,248.3,439.8,603.1,659.7,570.5,398.3,703.7,586.4,639.7,398.3,329.8,490.9,659.7,155.2,173.0,242.6,146.6,248.3,439.8,527.7,340.5,383.8,479.7,703.7,430.8,340.5,527.7,959.5,514.9,267.2,363.9,570.5,620.9,52.6,155.2,277.7,277.7,81.5,297.3,398.3,479.7,514.9,449.1,879.6,811.9,753.9,479.7,811.9,917.8,340.5,541.3,879.6,959.5
202609051102,2026-09-05,11,02R,11:02,2026-09-05T10:52:19.757588+09:00,57.3,23.3,92.4,87.5,66.5,78.4,110.9,128.0,17.4,47.8,61.6,59.4,141.0,166.4,109.4,213.3,208.0,224.8,169.8,396.2,86.6,38.1,115.5,156.9,145.9,95.6,189.1,177.0,24.8,40.3,80.7,40.9,218.9,208.0,218.9,594.3,462.2,594.3,213.3,832.0,148.5,89.4,102.7,180.8,202.9,87.5,138.6,154.0,128.0,99.0,154.0,224.8,169.8,163.1,198.1,346.6,361.7,520.0,554.7,832.0,10.0,25.7,34.6,25.8,11.3,23.8,44.0,23.7,39.4,37.8,112.4,94.5,50.1,52.9,96.7,68.2,60.7,47.0,154.0,100.2,208.0,237.7,148.5,193.5,320.0,224.8,268.4,308.1,320.0,237.7,489.4,320.0,148.5,213.3,396.2,184.9,396.2,143.4,489.4,361.7,297.1,163.1,268.4,396.2,489.4,361.7,237.7,832.0,346.6,594.3,520.0,832.0,252.1,277.3,520.0,832.0,489.4,924.5,489.4,1040
202609051302,2026-09-05,13,02R,11:05,2026-09-05T10:56:19.486701+09:00,53.2,48.8,96.6,77.4,43.4,24.1,50.1,21.6,45.7,31.2,67.9,21.2,106.5,95.6,111.6,121.7,71.5,41.6,47.1,109.0,98.6,114.3,151.2,183.8,183.8,253.3,208.3,191.3,187.5,246.7,260.4,148.8,260.4,213.0,240.3,334.8,284.0,191.3,223.2,312.5,95.6,49.8,84.4,41.1,144.2,133.9,98.6,106.5,53.8,100.8,64.6,27.5,120.1,118.6,104.1,64.2,60.4,128.4,34.7,69.4,130.2,73.2,75.6,49.3,191.3,218.0,218.0,158.8,64.2,208.3,125.0,38.9,109.0,167.4,148.8,63.7,53.8,99.7,39.5,69.4,164.4,176.8,176.8,183.8,146.4,161.6,323.2,240.3,223.2,208.3,240.3,93.7,195.3,334.8,253.3,161.6,213.0,267.8,95.6,176.8,120.1,72.6,86.8,128.4,246.7,191.3,208.3,302.4,96.6,158.8,56.1,69.9,100.8,148.8,54.5,146.4,164.4,199.4,73.8,142.0
202609050902,2026-09-05,09,02R,11:12,2026-09-05T11:02:20.459930+09:00,11.5,12.2,19.4,21.0,11.0,14.1,16.5,21.5,20.0,24.2,36.9,31.4,41.7,38.9,63.2,75.0,63.9,68.1,72.2,106.2,54.3,51.1,78.5,89.7,106.0,154.2,197.5,220.8,129.2,202.9,267.1,211.1,216.5,237.1,312.8,407.0,308.5,305.7,379.6,472.5,55.0,43.5,51.3,66.7,102.3,126.5,159.3,159.3,86.5,119.8,135.1,136.7,110.7,156.4,163.2,187.7,173.2,249.3,191.9,273.5,105.0,101.9,156.0,133.5,167.2,227.5,281.5,255.0,157.5,301.6,300.3,288.7,259.9,308.5,334.5,296.3,255.0,369.2,430.4,489.6,152.2,131.2,219.4,193.6,323.3,314.3,343.0,307.1,205.4,388.3,444.5,643.5,350.1,444.5,453.5,669.0,489.6,795.0,619.9,824.1,245.7,260.9,332.8,496.8,441.6,438.8,523.8,767.9,369.2,549.4,472.5,824.1,469.2,549.4,582.5,938.5,567.8,711.3,776.7,844.7
202609050301,2026-09-05,03,01R,11:14,2026-09-05T11:04:19.357313+09:00,22.7,19.6,38.1,99.7,28.0,15.1,34.6,127.3,20.4,21.7,22.0,161.2,58.5,53.1,37.0,178.3,170.3,222.9,270.6,265.9,50.0,40.5,62.6,159.5,74.6,88.1,86.6,252.6,49.3,90.2,79.3,309.3,100.3,143.0,118.4,265.9,336.8,280.7,505.2,360.9,58.5,37.2,52.8,151.5,94.7,78.9,99.0,207.6,46.9,89.6,84.6,240.6,84.6,107.5,108.2,265.9,261.3,369.7,541.3,561.4,37.4,35.1,27.7,161.2,55.5,94.1,75.0,275.6,46.6,87.6,89.6,329.5,36.8,76.1,91.8,180.4,378.9,322.5,505.2,261.3,111.4,109.0,69.2,194.3,148.6,174.2,134.1,286.0,130.6,191.8,135.3,315.7,73.2,114.8,139.0,219.6,270.6,303.1,541.3,336.8,240.6,256.9,398.9,322.5,459.3,488.9,659.0,459.3,329.5,541.3,561.4,631.5,659.0,561.4,583.0,388.6,344.5,344.5,522.6,459.3
