場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
21,2026-08-15,6,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,菅沼 佳昭,４６４　５　５４
21,2026-08-15,6,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,下條 雄太郎,１３１２２２３　１３３２
21,2026-08-15,6,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,安部 慎一,５　３１４　５３３４２
21,2026-08-15,7,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,森口 和紀,５３１　６　２３５４２１
21,2026-08-15,7,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,小池 哲也,５３５２４　４３
21,2026-08-15,7,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,寺田 祥,３５３６１２１　２２[６]
21,2026-08-15,8,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,高倉 和士,２２１４１　１２３１[４]
21,2026-08-15,8,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,柳内 敬太,２３４１４２[３]
21,2026-08-15,8,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,川原 愛未,６５３　６　５５５　６１
21,2026-08-15,9,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,山下 心一,６　４６６　６６５　６６
21,2026-08-15,9,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,深川 真二,１Ｆ２　１　２３２２４
21,2026-08-15,9,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,木山 和幸,４６２　１　３１４４６６
21,2026-08-15,10,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,益田 啓司,２　１３３４６１４３３１
21,2026-08-15,10,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,安東 幸治,５　１５１３４２
21,2026-08-15,10,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,藤田 美代,５４４　３１６　４４５
21,2026-08-15,11,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,藤井 公人,６６１　３　２１落欠
21,2026-08-15,11,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,長谷川 充,２　２４１５５３
21,2026-08-15,11,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,明石 正之,５５３　１１３　４３１Ｆ
21,2026-08-15,12,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,井上 慧人,２　５６２　３２５　４６
21,2026-08-15,12,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,前田 光昭,６５５　２５６
21,2026-08-15,12,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,板倉 敦史,５　５３６　５２２　６４
21,2026-08-15,13,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,大山 千広,２５３１４　１５３６２
21,2026-08-15,13,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,西川 真人,５５５　３　３３
21,2026-08-15,13,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,眞田 英二,６２４　２５５　６　４６
21,2026-08-15,14,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,篠崎 仁志,５２２１６　１１３２[５]
21,2026-08-15,14,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,松村 敏,１Ｆ２　３
21,2026-08-15,14,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,水摩 敦,１２４３１　４４５５６４
21,2026-08-15,15,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,山口 広樹,４５５　５５４　３１３
21,2026-08-15,15,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,高田 綾,１２２　４４４４１５６４
21,2026-08-15,15,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,岡部 貴司,転　４４４　４２６　２６
21,2026-08-15,16,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,加倉 侑征,３４４　５３２　４４４５
21,2026-08-15,16,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,樋口 由加里,５　３５５　６１６　５２
21,2026-08-15,16,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,河野 大,４４２　１１２２１５３３
21,2026-08-15,17,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,大野 芳顕,５　２５１６２　５１３３
21,2026-08-15,17,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,若狭 奈美子,２　１３４１１２１２[４]
21,2026-08-15,17,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,高野 哲史,１６１１５　２１５２[５]
21,2026-08-15,18,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,上原 健次郎,４　４５２　１５６６４４
21,2026-08-15,18,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,古澤 光紀,１１３　３１１３４１[３]
21,2026-08-15,18,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,宮田 栞,６　６６５　６６６　５
21,2026-08-15,19,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,田中 孝明,１　６４５　４５
21,2026-08-15,19,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,甲斐 貴大,　　　　　　　　　　５６
21,2026-08-15,19,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,内山 峻輔,２　１５６６２　２５５
21,2026-08-15,20,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,西田 靖,６６６　５６６
21,2026-08-15,20,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,佐々木 英樹,３３１　５２２４６５２３
21,2026-08-15,20,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,宮嵜 隆太郎,４　６６６　５６６　６
21,2026-08-15,21,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,安武 一也,４　６６６　６４６　５
21,2026-08-15,21,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,渋谷 明憲,３２５　２１３１３２[５]
21,2026-08-15,21,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,浜野 孝志,３４５　２１１１１４５２
21,2026-08-15,22,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,河野 真也,１　３３３６１　妨３２
21,2026-08-15,22,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,富永 修一,１３４５３１２５
21,2026-08-15,22,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,阪本 勇介,６　５４２　２６３２２１
21,2026-08-15,23,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,中 亮太,１４１　４１３１５５５６
21,2026-08-15,23,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,森 竜也,５６５　３　５６５　６５
21,2026-08-15,23,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,中村 桃佳,３　１６５４６４４　２５
21,2026-08-15,24,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,井上 未都,４　５５３　３４４　５６
21,2026-08-15,24,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,池本 輝明,３２５　４４４　４３５６
21,2026-08-15,24,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,樫葉 新心,６　６１５　６４３　３
21,2026-08-15,25,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,萩原 丈太朗,４　６６４　６２
21,2026-08-15,25,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,三宅 健太,２５４　４５エ５
21,2026-08-15,25,2026-07-02,2026-07-06,一般,ＤＭＭボートちゃんねる杯,嶋田 貴支,１６６　３２３　３５
21,2026-08-15,26,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,永田 啓二,１２２　１６２４６５１１
21,2026-08-15,26,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,寺田 千恵,２４４　１４５３４５３
21,2026-08-15,26,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,松本 一毅,２１３　５６６　３２１
21,2026-08-15,27,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,山一 鉄也,１　２３６　４３５５６６
21,2026-08-15,27,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,前田 聖文,１２２３１５５３
21,2026-08-15,27,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,中澤 宏奈,４４１５３４４　６１２４
21,2026-08-15,28,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,中辻 崇人,１１１　３４３１１１[６]
21,2026-08-15,28,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,栗原 一馬,３　３Ｆ６　３　１３６
21,2026-08-15,28,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,國分 将太郎,５３５　２１１　３５３１
21,2026-08-15,29,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,羽野 直也,２６１３５４２　２６１３
21,2026-08-15,29,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,加藤 啓太,４　１３４５５５
21,2026-08-15,29,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,森定 晃史,６５２２６３３　２　１３
21,2026-08-15,30,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,永嶋 裕一,５１２　２３５　３１４１
21,2026-08-15,30,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,上村 宏太,４３２　５４２５１　１５
21,2026-08-15,30,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,松本 博昭,３１２　３３４６３６１４
21,2026-08-15,31,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,中尾 彩香,６　６４３１５　３２６
21,2026-08-15,31,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,武富 智亮,２１５２２６１４
21,2026-08-15,31,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,津久井 拓也,２６１２５　１１１４２５
21,2026-08-15,32,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,坂井 滉哉,５６６　２５１　３　６３
21,2026-08-15,32,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,盛本 真輔,５　３１２５５６
21,2026-08-15,32,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,桐本 康臣,１６６　５　１５
21,2026-08-15,33,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,山ノ内 雅人,２３４　４２４４３　１５
21,2026-08-15,33,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,生方 靖亜,３１１　３３３１
21,2026-08-15,33,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,北中 元樹,２　５１４５３２１２[３]
21,2026-08-15,34,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,山本 英志,１５６　３４３
21,2026-08-15,34,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,伊藤 尚汰,　　　　　　　　　　４２
21,2026-08-15,34,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,永井 聖美,３３３　６６３　３　４５
21,2026-08-15,35,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,稗田 聖也,５５４５１２４　２　２３
21,2026-08-15,35,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,青木 玄太,２６３３２３１１
21,2026-08-15,35,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,中村 真,３３１　２２２３３３４６
21,2026-08-15,36,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,小池 礼乃,３　６２１　５５２　３５
21,2026-08-15,36,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,柘植 政浩,４４４１１３５　４６３５
21,2026-08-15,36,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,原田 雄次,５６１　４１３　５１３３
21,2026-08-15,37,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,小林 孝彰,２３２　１４２２
21,2026-08-15,37,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,宇田川 信一,４　６５６　３３５１２１
21,2026-08-15,37,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,片岡 大地,６６５　６３４５６　５２
21,2026-08-15,38,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,安河内鈴之介,１　５６４１３３１２[２]
21,2026-08-15,38,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,浜先 真範,１４１３１３１　４１[１]
21,2026-08-15,38,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,金子 順一,６　４２４　３３６　５２
21,2026-08-15,39,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,深川 麻奈美,１２３　２５４　１３２４
21,2026-08-15,39,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,永松 良教,３２５　６２１
21,2026-08-15,39,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,植木 美帆,６　６４２４５　３２６３
21,2026-08-15,40,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,羽野 諒,６４２　３４６
21,2026-08-15,40,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,山崎 鉄平,１　３２３６２４２６５３
21,2026-08-15,40,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,富永 大一,１３２　４２５　５１[２]
21,2026-08-15,41,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,郷原 章平,３３１　３２３５１４５５
21,2026-08-15,41,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,宮本 琉正,５　１３２６２１
21,2026-08-15,41,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,西原 明生,２　４５５６４　５　３１
21,2026-08-15,42,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,三川 昂暁,６３５４４　２２５　２３
21,2026-08-15,42,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,瀧川 千依,６　５６４　４６４　４６
21,2026-08-15,42,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,伊藤 将吉,３１３１５　１２３３３２
21,2026-08-15,43,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,川上 剛,４　３２２５１４１４１４
21,2026-08-15,43,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,表 健太,５　５３６　５６５４４
21,2026-08-15,43,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,三浦 敬太,２２２　３５５５２５１１
21,2026-08-15,44,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,中村 裕将,３４４　６６２
21,2026-08-15,44,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,岡瀬 正人,２３６４２１４　２３２４
21,2026-08-15,44,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,中辻 博訓,１４４４２　４５１　１２
21,2026-08-15,45,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,有賀 達也,３４５２４　２６
21,2026-08-15,45,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,藤田 靖弘,６　１３５５１５５５３
21,2026-08-15,45,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,松尾 祭,１　５４３６６４５　４１
21,2026-08-15,46,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,田邉 亮蔵,６　２５６　３２
21,2026-08-15,46,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,岡崎 凪汰,６６５　３５６２２　５４
21,2026-08-15,46,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,土山 卓也,５　１３３２３４１４４１
21,2026-08-15,47,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,日隈 茜,６　６６６　６６６　６
21,2026-08-15,47,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,丸岡 正典,４３４６２　１１
21,2026-08-15,47,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,高橋 英之,２３５　４２１　４６２５
21,2026-08-15,48,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,中川 りな,１３６　２４３　２４１２
21,2026-08-15,48,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,丹下 健,５　２１６６１４
21,2026-08-15,48,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,吉川 昭男,４１１４１１３　１５１１
21,2026-08-15,49,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,中里 英夫,３１２　４４３５
21,2026-08-15,49,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,細川 明人,２４５　６６２　２６
21,2026-08-15,49,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,淺田 千亜希,１　５６４５６　２５２
21,2026-08-15,50,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,藤森 拓海,４　２５２　３５５　６４
21,2026-08-15,50,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,西川 新太郎,４４１　３６５６
21,2026-08-15,50,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,藤山 翔大,５５６５６
21,2026-08-15,51,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,伊久間 陽優,３６２１１２[６]
21,2026-08-15,51,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,渥美 卓郎,５５３　５３４　６　６３
21,2026-08-15,51,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,芹澤 克彦,３　４５３　２５４　６４
21,2026-08-15,52,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,香月 大輝,３３５　６５６　４４１
21,2026-08-15,52,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,大澤 普司,４５１５３　１４
21,2026-08-15,52,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,深井 利寿,５１３２３５１　２４１１
21,2026-08-15,53,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,上村 純一,２３１３１１[４]
21,2026-08-15,53,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,本田 愛,６　６６４　６２５３３１
21,2026-08-15,53,2026-07-02,2026-07-06,一般,ＤＭＭボートちゃんねる杯,赤峰 和也,２４５　４４６　１５
21,2026-08-15,54,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,大島 隆乃介,４　３５４　５２３　３１
21,2026-08-15,54,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,田中 勇輔,６　４６５　４４
21,2026-08-15,54,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,町田 洸希,２　５２４　１６３６３６
21,2026-08-15,55,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,三苫 晃幸,２４４６３　５３
21,2026-08-15,55,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,上野 俊樹,６５２　１３３３１４１２
21,2026-08-15,55,2026-07-14,2026-07-19,一般,モーニングレース誕生祭,田中 信一郎,４１２２１３１　１１[４]
21,2026-08-15,56,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,小川 晃司,４　３２５３４　４　２２
21,2026-08-15,56,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,森永 淳,１１３４１１[２]
21,2026-08-15,56,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,松田 竜馬,１　４１５２２４４２[６]
21,2026-08-15,57,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,戸敷 晃美,５　２２６５６２２　３２
21,2026-08-15,57,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,河上 年昭,４　５４４　３５
21,2026-08-15,57,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,松江 秀徳,４　２４６３５６４　１４
21,2026-08-15,58,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,前沢 丈史,１４３３５２[５]
21,2026-08-15,58,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,小野 信樹,３　６４５６５　６６５
21,2026-08-15,58,2026-07-02,2026-07-06,一般,ＤＭＭボートちゃんねる杯,鈴木 柊介,５４５　６　５４４
21,2026-08-15,59,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,神里 琴音,６５４　３４５　２　４４
21,2026-08-15,59,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,山口 隼人,６　６６６　６６
21,2026-08-15,59,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,星野 太郎,４　６２２２６６６　３２
21,2026-08-15,60,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,笠 雅雄,１６３　４　４６２　５５
21,2026-08-15,60,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,登玉 隼百,６６５２５　３
21,2026-08-15,60,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,平田 忠則,１２１１６　１２３１[２]
21,2026-08-15,61,2024-03-30,2024-04-03,一般,西部ボートレース記者クラブ杯,加倉 侑征,４５１５５　４５２
21,2026-08-15,61,2024-03-23,2024-03-27,一般,日本トーター杯争奪戦,新田 泰章,１　３４４３１欠
21,2026-08-15,61,2024-03-11,2024-03-17,一般,ＤММボートちゃんねる杯,井上 一輝,１５１６５転３１４３１５１４
21,2026-08-15,62,2024-03-30,2024-04-03,一般,西部ボートレース記者クラブ杯,梶野 学志,１５４４４１１２[３]
21,2026-08-15,62,2024-03-23,2024-03-27,一般,日本トーター杯争奪戦,佐藤 博亮,２転１１２１１６５３
21,2026-08-15,62,2024-03-11,2024-03-17,一般,ＤММボートちゃんねる杯,石岡 将太,３　３５４　５６２３４　４１
21,2026-08-15,63,2024-03-11,2024-03-17,一般,ＤММボートちゃんねる杯,林 恵祐,　　　　　　　　５６６　４
21,2026-08-15,63,2024-03-01,2024-03-06,一般,ＢＴＳ勝山開設30周年記念,神里 琴音,６　６６６　４６３６６
21,2026-08-15,63,2024-02-22,2024-02-26,一般,西スポ杯争奪 芦屋カップ,赤池 修平,４５５　４
21,2026-08-15,64,2024-03-30,2024-04-03,一般,西部ボートレース記者クラブ杯,萬 正嗣,６　４４５３５　１５
21,2026-08-15,64,2024-03-23,2024-03-27,一般,日本トーター杯争奪戦,中嶋 健一郎,６　２１１５２３１２
21,2026-08-15,64,2024-03-11,2024-03-17,一般,ＤММボートちゃんねる杯,木場 雄二郎,１　２４４　４２４３５６２６
21,2026-08-15,65,2024-03-30,2024-04-03,一般,西部ボートレース記者クラブ杯,滝沢 芳行,２　２５３１２１[６]
21,2026-08-15,65,2024-03-23,2024-03-27,一般,日本トーター杯争奪戦,古澤 信二,５５６　６６６　２５
21,2026-08-15,65,2024-03-11,2024-03-17,一般,ＤММボートちゃんねる杯,大久保信一郎,３　５４３４２２１５１３２
