レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5,確率1,確率2,確率3,確率4,確率5
202609250809,2026-09-25,08,9R,daily,2-1-4,2-1-3,4-1-2,2-1-5,4-1-3,差し,差し,まくり,差し,差し,0.039459,0.036409,0.030211,0.020444,0.020353
202609250810,2026-09-25,08,10R,daily,4-1-2,4-1-5,2-1-3,2-1-4,4-1-3,まくり,まくり差し,差し,差し,差し,0.015960,0.015471,0.015283,0.013544,0.012688
202609250811,2026-09-25,08,11R,daily,2-1-4,2-1-3,4-1-2,2-1-5,2-1-6,差し,差し,まくり,差し,差し,0.021985,0.019014,0.016258,0.010488,0.010022
202609250812,2026-09-25,08,12R,daily,4-1-2,4-1-5,2-1-4,4-1-3,5-1-4,まくり,まくり差し,差し,差し,まくり差し,0.024970,0.019962,0.017567,0.014963,0.011645
202609250901,2026-09-25,09,1R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.018478,0.017602,0.016121,0.012938,0.012507
202609250901,2026-09-25,09,1R,realtime,3-1-2,2-1-3,3-1-4,2-1-4,4-1-2,まくり差し,差し,まくり差し,差し,まくり,0.024957,0.022043,0.019227,0.013007,0.011382
202609250902,2026-09-25,09,2R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.036429,0.030083,0.025976,0.025306,0.019106
202609250902,2026-09-25,09,2R,realtime,2-1-3,3-1-2,2-3-1,3-2-1,3-1-4,差し,まくり差し,差し,まくり,まくり差し,0.038167,0.037895,0.029742,0.028724,0.028153
202609250903,2026-09-25,09,3R,daily,5-1-2,4-1-2,5-1-4,4-1-5,5-1-3,まくり差し,まくり,まくり差し,まくり差し,まくり差し,0.021812,0.020962,0.018130,0.017140,0.016367
202609250903,2026-09-25,09,3R,realtime,4-1-2,5-1-4,5-1-2,4-1-5,4-1-6,まくり,まくり差し,まくり差し,まくり差し,まくり,0.024831,0.019244,0.019087,0.018694,0.014889
202609250904,2026-09-25,09,4R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し,0.032387,0.029703,0.024670,0.024097,0.018450
202609250904,2026-09-25,09,4R,realtime,3-1-4,3-1-2,4-1-3,3-1-5,3-4-1,まくり差し,まくり差し,差し,まくり差し,まくり,0.043037,0.026232,0.023539,0.022187,0.020481
202609250905,2026-09-25,09,5R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,0.029952,0.022977,0.015223,0.014266,0.010781
202609250905,2026-09-25,09,5R,realtime,2-1-4,2-1-3,2-1-5,4-1-2,2-1-6,差し,差し,差し,まくり,差し,0.032630,0.029721,0.016377,0.013332,0.011140
202609250906,2026-09-25,09,6R,daily,4-1-3,4-1-2,4-1-5,3-1-4,4-2-1,差し,まくり,まくり差し,まくり差し,まくり,0.048233,0.044959,0.037357,0.029785,0.026918
202609250907,2026-09-25,09,7R,daily,5-1-2,2-1-3,5-1-3,2-1-5,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し,0.031587,0.031228,0.026006,0.025139,0.023527
202609250908,2026-09-25,09,8R,daily,2-1-3,2-1-4,2-1-6,2-1-5,6-1-2,差し,差し,差し,差し,まくり差し,0.042961,0.039806,0.027642,0.025388,0.020540
202609250909,2026-09-25,09,9R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-3-1,差し,差し,まくり差し,まくり差し,差し,0.041165,0.027436,0.027240,0.021082,0.016891
202609250910,2026-09-25,09,10R,daily,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し,0.018905,0.017571,0.012676,0.010198,0.008241
202609250911,2026-09-25,09,11R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり,0.038795,0.026755,0.026507,0.026066,0.016328
202609250912,2026-09-25,09,12R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.038064,0.029806,0.024549,0.023376,0.013167
202609251001,2026-09-25,10,1R,daily,3-1-2,2-1-3,3-1-5,3-1-4,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.029619,0.027146,0.012988,0.011556,0.008545
202609251001,2026-09-25,10,1R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.014786,0.014706,0.007598,0.006762,0.005679
202609251002,2026-09-25,10,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり,0.047361,0.041717,0.029981,0.015293,0.013692
202609251002,2026-09-25,10,2R,realtime,2-1-4,2-1-3,2-1-5,4-1-2,5-1-2,差し,差し,差し,まくり,まくり差し,0.033214,0.032308,0.027615,0.015221,0.013532
202609251003,2026-09-25,10,3R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.031491,0.029858,0.027943,0.027487,0.019493
202609251003,2026-09-25,10,3R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し,0.038907,0.029553,0.028093,0.024422,0.017917
202609251004,2026-09-25,10,4R,daily,5-1-4,5-1-2,4-1-5,5-1-3,5-1-6,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.031067,0.025595,0.024340,0.021100,0.016567
202609251004,2026-09-25,10,4R,realtime,5-1-2,5-1-4,5-1-3,5-1-6,4-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.028187,0.026927,0.025725,0.020107,0.016774
202609251005,2026-09-25,10,5R,daily,2-1-5,2-1-4,2-1-3,2-1-6,2-5-1,差し,差し,差し,差し,差し,0.111311,0.097576,0.088084,0.039446,0.035306
202609251005,2026-09-25,10,5R,realtime,2-1-5,2-1-3,2-1-4,2-1-6,2-5-1,差し,差し,差し,差し,差し,0.131239,0.106942,0.084373,0.037038,0.033113
202609251006,2026-09-25,10,6R,daily,3-1-2,3-1-4,2-1-3,4-1-3,4-1-2,まくり差し,まくり差し,差し,差し,まくり,0.033407,0.032201,0.029240,0.022990,0.022954
202609251006,2026-09-25,10,6R,realtime,3-1-2,3-1-6,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.042885,0.039079,0.030907,0.025600,0.023266
202609251007,2026-09-25,10,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.065463,0.044077,0.039299,0.029965,0.026486
202609251007,2026-09-25,10,7R,realtime,2-1-3,3-1-2,2-1-5,2-1-4,3-1-5,差し,まくり差し,差し,差し,まくり差し,0.054652,0.033165,0.031553,0.030153,0.023416
202609251008,2026-09-25,10,8R,daily,2-1-3,3-1-2,3-1-5,2-1-5,2-1-4,差し,まくり差し,まくり差し,差し,差し,0.030005,0.024997,0.018201,0.017552,0.015349
202609251008,2026-09-25,10,8R,realtime,2-1-3,3-1-2,2-1-4,2-1-5,3-1-5,差し,まくり差し,差し,差し,まくり差し,0.039708,0.028411,0.016176,0.015888,0.013469
202609251009,2026-09-25,10,9R,daily,3-1-4,3-1-2,4-1-3,3-1-5,2-1-3,まくり差し,まくり差し,差し,まくり差し,差し,0.021771,0.020429,0.018864,0.017649,0.017188
202609251009,2026-09-25,10,9R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.029797,0.026989,0.024191,0.019741,0.018581
202609251010,2026-09-25,10,10R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し,0.034981,0.033127,0.028307,0.022550,0.019624
202609251011,2026-09-25,10,11R,daily,5-1-2,5-1-3,2-1-5,2-1-3,5-1-4,まくり差し,まくり差し,差し,差し,まくり差し,0.051847,0.035383,0.024631,0.021151,0.020091
202609251012,2026-09-25,10,12R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.054496,0.044882,0.034413,0.032293,0.023478
202609251101,2026-09-25,11,1R,daily,2-1-4,4-1-2,2-1-3,4-2-1,4-1-5,差し,まくり,差し,まくり,まくり差し,0.039339,0.037621,0.029762,0.023770,0.021848
202609251101,2026-09-25,11,1R,realtime,4-1-2,2-1-4,4-2-1,2-1-3,2-4-1,まくり,差し,まくり,差し,差し,0.053125,0.050555,0.031531,0.026409,0.025905
202609251102,2026-09-25,11,2R,daily,3-1-4,4-1-3,3-1-2,3-1-5,4-1-2,まくり差し,差し,まくり差し,まくり差し,まくり,0.041330,0.029053,0.029043,0.022929,0.022890
202609251102,2026-09-25,11,2R,realtime,4-1-5,4-1-2,4-1-3,4-1-6,4-5-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し,0.059771,0.044863,0.037664,0.034089,0.024600
202609251103,2026-09-25,11,3R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し,0.068222,0.050477,0.036941,0.030249,0.028526
202609251103,2026-09-25,11,3R,realtime,2-1-3,2-1-4,2-3-1,2-1-5,3-1-2,差し,差し,差し,差し,まくり差し,0.087489,0.052969,0.048182,0.030065,0.029669
202609251104,2026-09-25,11,4R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.054043,0.048551,0.032608,0.027465,0.025995
202609251104,2026-09-25,11,4R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.038797,0.037435,0.028082,0.024082,0.019200
202609251105,2026-09-25,11,5R,daily,2-1-3,5-1-2,2-1-5,2-1-4,3-1-2,差し,まくり差し,差し,差し,まくり差し,0.032435,0.021865,0.021319,0.021119,0.017215
202609251105,2026-09-25,11,5R,realtime,2-1-3,2-1-5,5-1-2,2-1-4,5-1-3,差し,差し,まくり差し,差し,まくり差し,0.043086,0.030070,0.026181,0.022693,0.019493
202609251106,2026-09-25,11,6R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し,0.062826,0.041038,0.033976,0.033457,0.026874
202609251107,2026-09-25,11,7R,daily,3-1-4,3-1-2,3-1-5,4-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.062489,0.045892,0.036588,0.025165,0.023959
202609251108,2026-09-25,11,8R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.063345,0.045091,0.037083,0.023780,0.022955
202609251109,2026-09-25,11,9R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.046966,0.040686,0.031622,0.029737,0.020872
202609251110,2026-09-25,11,10R,daily,2-1-3,3-1-2,3-1-5,3-1-4,5-1-2,差し,まくり差し,まくり差し,まくり差し,まくり差し,0.011394,0.011392,0.011016,0.009961,0.009557
202609251111,2026-09-25,11,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し,0.025623,0.020879,0.014982,0.008899,0.008717
202609251112,2026-09-25,11,12R,daily,3-1-4,2-1-3,2-1-4,4-1-3,3-1-2,まくり差し,差し,差し,差し,まくり差し,0.023564,0.023140,0.019195,0.018661,0.017078
202609251301,2026-09-25,13,1R,daily,3-1-4,3-1-5,3-1-2,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.075533,0.064525,0.063706,0.029954,0.024139
202609251301,2026-09-25,13,1R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり,0.121736,0.084064,0.075209,0.042436,0.032084
202609251302,2026-09-25,13,2R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-5,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.041702,0.032649,0.032098,0.025010,0.024885
202609251302,2026-09-25,13,2R,realtime,3-1-4,4-1-2,3-1-2,4-1-5,3-1-5,まくり差し,まくり,まくり差し,まくり差し,まくり差し,0.029014,0.024978,0.024453,0.024333,0.022094
202609251303,2026-09-25,13,3R,daily,3-1-4,2-1-3,3-1-2,4-1-3,2-1-4,まくり差し,差し,まくり差し,差し,差し,0.033010,0.032760,0.029215,0.025529,0.025097
202609251303,2026-09-25,13,3R,realtime,2-1-4,4-1-2,2-1-3,4-2-1,3-1-4,差し,まくり,差し,まくり,まくり差し,0.047094,0.040586,0.032655,0.026739,0.023503
202609251304,2026-09-25,13,4R,daily,3-1-2,3-1-4,3-1-5,3-2-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し,0.074850,0.055313,0.037078,0.032230,0.025639
202609251304,2026-09-25,13,4R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.071930,0.044919,0.032363,0.029033,0.018641
202609251305,2026-09-25,13,5R,daily,2-1-3,3-1-2,5-1-2,5-1-3,3-1-4,差し,まくり差し,まくり差し,まくり差し,まくり差し,0.018058,0.017052,0.016196,0.015008,0.011738
202609251305,2026-09-25,13,5R,realtime,5-1-2,5-1-6,5-1-3,5-1-4,5-2-1,まくり,まくり差し,差し,まくり,まくり,0.032233,0.022169,0.021362,0.016346,0.015670
202609251306,2026-09-25,13,6R,daily,4-1-3,4-1-2,4-1-5,3-1-4,4-3-1,差し,まくり,まくり差し,まくり差し,まくり,0.031651,0.028390,0.028139,0.020839,0.015364
202609251307,2026-09-25,13,7R,daily,3-1-4,3-1-2,3-1-5,4-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり,0.051532,0.038102,0.033311,0.025084,0.020828
202609251308,2026-09-25,13,8R,daily,2-1-3,2-1-4,2-1-6,2-1-5,6-1-2,差し,差し,差し,差し,まくり差し,0.036123,0.025608,0.022328,0.019422,0.018504
202609251309,2026-09-25,13,9R,daily,2-1-3,2-1-4,2-1-5,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し,0.036381,0.023188,0.022302,0.017837,0.014889
202609251310,2026-09-25,13,10R,daily,3-1-5,5-1-3,5-1-2,3-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.023017,0.021777,0.015768,0.015242,0.015158
202609251311,2026-09-25,13,11R,daily,3-1-2,3-1-4,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し,0.012067,0.011986,0.011717,0.009470,0.008360
202609251312,2026-09-25,13,12R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり,0.017155,0.013743,0.010954,0.009197,0.008923
202609251801,2026-09-25,18,1R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し,0.031173,0.028958,0.024519,0.020030,0.016758
202609251801,2026-09-25,18,1R,realtime,3-1-2,2-1-3,3-1-5,3-1-4,3-1-6,まくり差し,差し,まくり差し,まくり差し,まくり差し,0.041047,0.027129,0.022811,0.021513,0.016789
202609251802,2026-09-25,18,2R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し,0.028598,0.026094,0.021892,0.018934,0.014595
202609251802,2026-09-25,18,2R,realtime,3-1-2,2-1-3,3-1-4,3-2-1,3-1-5,まくり差し,差し,まくり差し,まくり,まくり差し,0.046632,0.028961,0.025716,0.017753,0.015767
202609251803,2026-09-25,18,3R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-3,差し,差し,まくり差し,まくり差し,差し,0.025712,0.020056,0.017995,0.017938,0.015524
202609251803,2026-09-25,18,3R,realtime,2-1-3,2-1-4,4-1-3,3-1-4,4-1-2,差し,差し,差し,まくり差し,まくり,0.025789,0.021401,0.018629,0.018613,0.018186
202609251804,2026-09-25,18,4R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,0.038664,0.023053,0.022544,0.013747,0.012542
202609251804,2026-09-25,18,4R,realtime,2-1-3,2-1-4,2-1-6,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し,0.033032,0.023210,0.021235,0.013772,0.009335
202609251805,2026-09-25,18,5R,daily,3-1-4,3-1-5,3-1-2,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し,0.020198,0.018299,0.017578,0.010401,0.008086
202609251805,2026-09-25,18,5R,realtime,3-1-5,3-1-2,3-1-4,5-1-3,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し,0.028628,0.023769,0.020238,0.014634,0.014529
202609251806,2026-09-25,18,6R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し,0.044452,0.032142,0.027950,0.023458,0.022528
202609251806,2026-09-25,18,6R,realtime,6-1-2,6-1-3,6-2-1,2-1-6,2-6-1,差し,差し,差し,まくり差し,まくり,0.054396,0.043208,0.034967,0.033634,0.028373
202609251807,2026-09-25,18,7R,daily,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し,0.027273,0.025310,0.018442,0.017203,0.016433
202609251807,2026-09-25,18,7R,realtime,2-1-3,2-1-4,2-1-5,3-1-5,3-1-4,差し,差し,差し,まくり差し,まくり差し,0.023421,0.020910,0.017615,0.016034,0.015941
202609251808,2026-09-25,18,8R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し,0.042854,0.037939,0.024077,0.019107,0.015621
202609251808,2026-09-25,18,8R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり,0.046341,0.044387,0.026984,0.023216,0.019423
202609251809,2026-09-25,18,9R,daily,4-1-2,2-1-4,4-1-3,3-1-4,4-1-5,まくり,差し,差し,まくり差し,まくり差し,0.018345,0.015861,0.015669,0.013633,0.012995
202609251810,2026-09-25,18,10R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり,0.021266,0.020666,0.019753,0.018616,0.011676
202609251811,2026-09-25,18,11R,daily,2-1-3,2-1-4,2-1-5,3-1-4,4-1-2,差し,差し,差し,まくり差し,まくり,0.024938,0.024001,0.015168,0.014628,0.012940
202609251812,2026-09-25,18,12R,daily,2-1-3,3-1-2,2-1-4,2-1-5,2-3-1,差し,まくり差し,差し,差し,差し,0.038155,0.022144,0.021523,0.013112,0.013017
202609251901,2026-09-25,19,1R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.038205,0.031620,0.030883,0.021717,0.017578
202609251902,2026-09-25,19,2R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し,0.034216,0.029716,0.028527,0.025661,0.018623
202609251903,2026-09-25,19,3R,daily,2-1-3,3-1-2,2-1-4,2-1-5,2-3-1,差し,まくり差し,差し,差し,差し,0.058516,0.039630,0.030167,0.025088,0.024526
202609251904,2026-09-25,19,4R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し,0.060409,0.048831,0.030397,0.029348,0.028549
