レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202609051805,2026-09-05,18,05R,10:29,2026-09-05T10:52:19.757588+09:00,1032,逃　げ,1,蒲原　　健太,"1'51""5",3,岡村　　慶太,"1'52""6",6,西丸　侑太朗,"1'54""6",2,藤山　　雅弘,"1'56""3",5,三浦　　裕貴,,4,牧村　　俊輝,,1,0.27,,2,0.25,,3,0.26,,6,0.21,,4,0.3,,5,0.33,,1,3,6.0,6.0,28.0,27.0
202609051301,2026-09-05,13,01R,10:36,2026-09-05T10:52:19.757588+09:00,1039,逃　げ,1,橋本　　年光,"1'50""7",4,中里　　英夫,"1'52""2",2,乃村　　康友,"1'53""0",3,水摩　　　敦,"1'54""8",6,國弘　　翔平,"1'55""6",5,峰重　　侑治,"1'56""6",1,0.24,,2,0.27,,3,0.21,,4,0.21,,5,0.17,,6,0.14,,1,2,5.0,3.0,29.1,27.1
202609050901,2026-09-05,09,01R,10:42,2026-09-05T11:00:50.388344+09:00,1046,逃　げ,1,鎌倉　　　涼,"1'48""6",4,中村　　晃朋,"1'50""8",3,尾嶋　　一広,"1'51""9",2,中島　　孝平,"1'52""5",5,澤田　　尚也,,6,春園　　功太,,1,0.09,,2,0.09,,3,0.09,,4,0.1,,5,0.11,,6,0.12,,2,3,1.0,1.0,25.0,26.0
202609050201,2026-09-05,02,01R,10:47,2026-09-05T11:02:20.459930+09:00,1050,まくり差し,4,宇野　　博之,"1'49""5",5,櫻井　　　隼,"1'49""9",3,中井　　俊祐,"1'51""0",6,鈴木　　　猛,"1'51""7",2,加藤　　啓太,,1,上村　　宏太,,1,0.17,,2,0.15,,3,0.09,,4,0.14,,5,0.16,,6,0.11,,2,1,1.0,1.0,21.0,26.0
202609051006,2026-09-05,10,06R,10:50,2026-09-05T11:06:22.846922+09:00,1053,まくり,3,田頭　　虎親,"1'51""4",1,中岡　　健人,"1'52""9",4,萩原　　秀人,"1'54""2",2,多田　　有佑,"1'54""9",5,中村　　将隆,,6,北川　　太一,,1,0.18,,2,0.19,,3,0.19,,4,0.18,,5,0.25,,6,0.24,,1,1,6.0,6.0,26.0,25.0
202609051701,2026-09-05,17,01R,10:54,2026-09-05T11:08:24.107055+09:00,1057,抜　き,1,長尾　　章平,"1'51""7",5,石川　　哲秀,"1'53""0",3,森清　　友翔,"1'54""0",6,齊藤　　　廉,"1'54""7",2,山本　景士郎,"1'55""7",4,吉田　　和仁,"1'57""2",1,0.23,,2,0.23,,3,0.16,,4,0.21,,5,0.1,,6,0.18,,2,2,4.0,4.0,27.0,27.0
202609050401,2026-09-05,04,01R,10:55,2026-09-05T11:12:16.283515+09:00,1058,まくり差し,3,中村　　　尊,"1'49""7",1,渡邉　真奈美,"1'51""8",2,孫崎　　百世,"1'53""1",5,大橋　　由珠,"1'54""8",4,今井　　裕梨,,6,日隈　　　茜,,1,0.11,,2,0.15,,3,0.08,,4,0.11,,5,0.12,,6,0.25,,2,2,3.0,3.0,22.0,26.0
202609051102,2026-09-05,11,02R,11:02,2026-09-05T11:20:20.873093+09:00,1105,まくり,4,廣瀬　　　凜,"1'49""5",5,上野　　拓馬,"1'50""4",6,藤井　　公人,"1'52""3",1,村松　　栄太,"1'54""7",3,小川　竜太朗,,2,土井　　歩夢,,1,0.23,,2,0.18,,3,0.19,,4,0.11,,5,0.17,,6,0.17,,1,3,1.0,1.0,26.0,29.0
202609051806,2026-09-05,18,06R,10:59,2026-09-05T11:22:19.442090+09:00,1102,まくり差し,6,吉村　　　誠,"1'52""7",4,嶋田　　貴支,"1'54""7",2,島川　　光男,"1'55""3",1,三好　　勇人,"1'56""0",3,金田　　大輔,,5,鈴木　　雄登,,1,0.1,,2,0.15,,3,0.15,,4,0.19,,5,0.28,,6,0.12,,1,3,6.0,6.0,29.0,27.0
202609051302,2026-09-05,13,02R,11:05,2026-09-05T11:22:19.442090+09:00,1108,抜　き,1,福西　広太郎,"1'50""3",5,渡辺　　真至,"1'51""4",4,北川　　敏弘,"1'52""6",6,木村　　亮太,"1'52""8",3,中野　　孝二,"1'54""4",2,竹田　　広樹,"1'57""3",1,0.17,,2,0.17,,3,0.14,,4,0.09,,5,0.13,,6,0.07,,1,3,5.0,3.0,30.3,27.2
202609050902,2026-09-05,09,02R,11:12,2026-09-05T11:32:23.628994+09:00,1116,逃　げ,1,高野　　哲史,"1'49""1",3,山崎　　　郡,"1'50""5",5,松田　　祐季,"1'53""0",2,篠崎　　仁志,"1'54""0",4,平本　　真之,,6,山口　　　剛,,1,0.17,,2,0.18,,3,0.21,,4,0.13,,5,0.19,,6,0.25,,2,3,1.0,1.0,25.0,26.0
202609050301,2026-09-05,03,01R,11:14,2026-09-05T11:32:23.628994+09:00,1117,まくり差し,3,中北　　将史,"1'53""1",1,澤崎　　雄哉,"1'54""4",4,古田　　祐貴,"1'55""7",5,小川　　知行,"1'58""1",2,関根　　彰人,,6,鈴木　結平太,,1,0.17,,2,0.18,,3,0.18,,4,0.21,,5,0.15,,6,0.36,,2,2,4.0,5.0,22.0,26.0
202609050202,2026-09-05,02,02R,11:16,2026-09-05T11:32:23.628994+09:00,1119,逃　げ,1,原田　　雄次,"1'48""3",5,重富　　伸也,"1'50""4",4,山崎　　善庸,"1'51""5",6,藤原　　碧生,"1'51""6",3,森　　　雄利,,2,野村　　　誠,,1,0.11,,2,0.14,,3,0.15,,4,0.18,,5,0.14,,6,0.13,,2,1,1.0,1.0,21.0,26.0
202609051007,2026-09-05,10,07R,11:20,2026-09-05T11:36:25.297252+09:00,1123,抜　き,1,中渡　　修作,"1'52""2",5,中本　　大樹,"1'52""6",4,岡村　　将也,"1'54""4",2,登玉　　隼百,"1'55""6",3,片岡　　秀樹,,6,横井　　健太,,1,0.12,,2,0.11,,3,0.14,,4,0.15,,5,0.14,,6,0.19,,1,1,6.0,6.0,26.0,25.0
202609051702,2026-09-05,17,02R,11:23,2026-09-05T11:38:27.691369+09:00,1126,逃　げ,1,亀山　　雅幸,"1'50""9",5,外崎　　　悟,"1'51""8",3,松井　　賢治,"1'54""1",2,栗原　　一馬,"1'55""0",6,木山　　大聖,"1'56""1",4,貫地谷　直人,"1'56""2",1,0.1,,2,0.11,,3,0.1,,4,0.14,,5,0.11,,6,0.15,,2,2,4.0,4.0,27.0,27.0
202609050402,2026-09-05,04,02R,11:24,2026-09-05T11:46:23.245475+09:00,1127,逃　げ,1,瀧川　　千依,"1'49""9",5,川尻　　泰輔,"1'51""9",3,植竹　　玲奈,"1'53""7",4,西舘　　果里,"1'55""1",2,関野　　　文,,6,金田　　幸子,,1,0.1,,2,0.14,,3,0.16,,4,0.29,,5,0.23,,6,0.27,,2,1,2.0,3.0,22.0,26.0
202609051103,2026-09-05,11,03R,11:34,2026-09-05T11:50:24.704151+09:00,1137,まくり,2,山崎　　　祥,"1'50""4",3,渡邊　　雄斗,"1'51""2",1,小林　　礼央,"1'54""8",5,廣部　　大明,"1'56""7",6,竹間　　隆晟,,4,大原　　祥昌,,1,0.24,,2,0.18,,3,0.14,,4,0.18,,5,0.15,,6,0.2,,1,,0.0,1.0,28.0,29.0
202609051807,2026-09-05,18,07R,11:31,2026-09-05T11:52:20.207033+09:00,1134,抜　き,1,内田　　　圭,"1'51""9",2,幸田　　智裕,"1'53""8",3,大西　　隆洋,"1'55""4",4,池田　　雷太,"1'56""5",6,高村　　　諒,,5,新田　　洋一,,1,0.05,,2,0.07,,3,0.08,,4,0.18,,5,0.25,,6,0.16,,1,3,6.0,6.0,28.0,27.0
202609051303,2026-09-05,13,03R,11:37,2026-09-05T11:54:19.425692+09:00,1140,抜　き,2,渡邉　　英児,"1'51""1",5,高橋　　直哉,"1'51""9",6,天野　　友和,"1'53""1",3,小畑　　実成,"1'55""0",4,佐藤　　太亮,"1'55""8",1,伊藤　　尚汰,"1'58""3",1,0.13,,2,0.11,,3,0.08,,4,0.12,,5,0.11,,6,0.07,,1,2,4.0,0.0,30.6,27.3
202609050302,2026-09-05,03,02R,11:41,2026-09-05T12:02:26.713845+09:00,1144,逃　げ,1,金児　　隆太,"1'52""0",2,松本　　博昭,"1'54""0",4,山本　稔太朗,"1'55""1",6,鈴木　　賢一,"1'57""0",3,野見山　拓己,,5,多羅尾　達之,,1,0.14,,2,0.14,,3,0.17,,4,0.14,,5,0.08,,6,0.11,,2,2,3.0,5.0,22.0,26.0
202609050903,2026-09-05,09,03R,11:42,2026-09-05T12:02:26.713845+09:00,1146,逃　げ,1,木村　　仁紀,"1'50""0",2,豊田　健士郎,"1'50""6",3,石本　　裕武,"1'51""8",5,宮地　　元輝,"1'53""0",4,川原　　祐明,,6,若林　　義人,,1,0.08,,2,0.1,,3,0.09,,4,0.13,,5,0.17,,6,0.16,,2,3,1.0,1.0,26.0,26.0
202609050203,2026-09-05,02,03R,11:45,2026-09-05T12:02:26.713845+09:00,1148,まくり差し,5,海野　康志郎,"1'49""7",3,杢野　　誓良,"1'51""2",1,山崎　　昂介,"1'52""1",6,金子　　怜央,"1'53""7",4,島川　　海輝,,2,萬　　　正嗣,,1,0.21,,2,0.24,,3,0.15,,4,0.16,,5,0.17,,6,0.16,,2,1,1.0,1.0,22.0,26.0
202609052201,2026-09-05,22,01R,11:48,2026-09-05T12:06:24.464358+09:00,1151,抜　き,1,松本　　一毅,"1'51""3",4,伏島　　祐介,"1'53""1",5,田代　　達也,"1'54""3",6,寳田　　亮治,"1'55""3",2,長尾　京志郎,,3,大町　　利克,,1,0.16,,2,0.16,,3,0.14,,4,0.16,,5,0.16,,6,0.18,,1,3,5.0,5.0,28.0,28.0
202609051008,2026-09-05,10,08R,11:50,2026-09-05T12:06:24.464358+09:00,1153,差　し,2,熊本　　英一,"1'14""1",1,井上　　　茂,"1'15""0",4,森　　　智也,"1'15""4",6,吉田　　拡郎,"1'16""0",3,松下　　哲也,,5,岩川　　仁士,,1,0.11,,2,0.15,,3,0.11,,4,0.15,,5,0.11,,6,0.13,,1,8,7.0,7.0,26.0,25.0
202609050403,2026-09-05,04,03R,11:53,2026-09-05T12:10:24.988322+09:00,1156,逃　げ,1,櫻本　あゆみ,"1'50""1",2,永井　　聖美,"1'51""6",4,井上　　未都,"1'52""9",6,門間　　雄大,"1'55""0",3,村上　　奈穂,,5,田中　瀬里奈,,1,0.15,,2,0.15,,3,0.13,,4,0.14,,5,0.15,,6,0.12,,2,1,3.0,3.0,22.0,26.0
202609051304,2026-09-05,13,04R,12:00,2026-09-05T12:18:26.939972+09:00,1203,逃　げ,1,角山　　雄哉,"1'49""9",3,中島　　友和,"1'51""1",5,成貞　　琳平,"1'52""6",4,柴田　　直哉,"1'52""9",6,上野　　秀和,"1'54""1",2,高井　　雄基,"1'55""8",1,0.2,,2,0.18,,3,0.12,,4,0.17,,6,0.16,,5,0.2,,1,2,1.0,0.0,31.2,27.4
202609051104,2026-09-05,11,04R,12:02,2026-09-05T12:20:24.276701+09:00,1205,恵まれ,5,竹下　　大樹,"1'50""0",4,藤原　　仙二,"1'51""6",6,大森　　　翼,"1'53""5",2,遠藤　　圭吾,"1'54""0",3,山本　　幸也,,,,,1,-0.01,F,2,0.08,,3,0.0,,5,0.06,,4,0.1,,6,0.12,,1,2,2.0,2.0,27.0,29.0
202609050303,2026-09-05,03,03R,12:08,2026-09-05T12:26:20.862305+09:00,1211,逃　げ,1,山本　　浩輔,"1'51""7",5,大江　　　純,"1'53""0",2,秦　　　英悟,"1'54""4",4,広次　　　修,"1'55""0",6,阿波　　勝哉,,3,村本　　大成,,1,0.12,,2,0.16,,3,0.18,,4,0.14,,5,0.12,,6,0.13,,2,2,2.0,5.0,23.0,26.0
202609051808,2026-09-05,18,08R,12:06,2026-09-05T12:28:20.896824+09:00,1209,逃　げ,1,三浦　洋次朗,"1'52""1",6,山田　　　丈,"1'52""4",2,藤田　　浩人,"1'55""4",3,福田　　　理,"1'55""7",4,本吉　　正樹,,5,藤森　　拓海,,1,0.13,,2,0.14,,3,0.1,,4,0.1,,6,0.08,,5,0.09,,1,3,4.0,4.0,29.0,27.0
202609051703,2026-09-05,17,03R,12:11,2026-09-05T12:28:20.896824+09:00,1214,逃　げ,1,北川　　潤二,"1'52""0",2,山地　　正樹,"1'52""5",3,小林　　甘寧,"1'54""0",5,江藤　　敦宏,"1'55""1",6,武重　　雄介,"1'56""5",4,峰重　　力也,"2'00""7",1,0.09,,2,0.17,,3,0.15,,4,0.09,,5,0.13,,6,0.18,,2,3,4.0,4.0,27.0,27.0
202609050204,2026-09-05,02,04R,12:14,2026-09-05T12:30:25.986414+09:00,1217,まくり差し,5,安河内鈴之介,"1'48""5",3,椎名　　　豊,"1'50""0",2,汐崎　　正則,"1'52""0",4,三村　　岳人,"1'53""5",6,森　　晋太郎,,1,中山　　雄太,,1,0.12,,2,0.27,,3,0.16,,4,0.15,,5,0.16,,6,0.12,,2,1,1.0,1.0,23.0,26.0
202609050904,2026-09-05,09,04R,12:13,2026-09-05T12:32:24.935382+09:00,1217,逃　げ,1,金子　　拓矢,"1'49""8",6,新田　　雄史,"1'50""9",4,大池　　佑来,"1'52""9",2,石丸　　海渡,"1'53""9",3,尾上　　雅也,,5,佐々木　完太,,1,0.16,,2,0.23,,3,0.2,,5,0.15,,6,0.16,,4,0.25,,2,3,1.0,1.0,25.0,26.0
202609052202,2026-09-05,22,02R,12:18,2026-09-05T12:38:22.587809+09:00,1221,まくり,3,堀越　　雄貴,"1'52""3",1,平岡　　重典,"1'54""0",4,松田　　隆司,"1'54""7",2,岩田　　　凌,"1'55""2",5,篠原　　飛翔,,6,大月　　遊雅,,1,0.27,,2,0.34,,3,0.31,,4,0.29,,5,0.33,,6,0.39,,1,3,5.0,5.0,29.0,28.0
202609050404,2026-09-05,04,04R,12:22,2026-09-05T12:40:25.441291+09:00,1225,逃　げ,1,高石　　梨菜,"1'50""7",3,樋口　由加里,"1'52""1",4,藤井　　太雅,"1'53""0",5,中谷　　朋子,"1'54""7",2,湯淺　　紀香,,6,谷島　　咲希,,1,0.11,,2,0.22,,3,0.12,,4,0.19,,5,0.16,,6,0.18,,2,1,2.0,3.0,23.0,26.0
202609051009,2026-09-05,10,09R,12:25,2026-09-05T12:40:25.441291+09:00,1228,逃　げ,1,杉山　　勝匡,"1'15""6",5,大橋　純一郎,"1'16""3",3,吉島　　祥之,"1'17""1",2,永嶋　　裕一,"1'18""5",6,坂口　　諒宗,,4,山崎　　聖司,,1,0.13,,2,0.12,,3,0.18,,4,0.21,,5,0.19,,6,0.23,,1,8,9.0,9.0,27.0,25.0
202609051305,2026-09-05,13,05R,12:31,2026-09-05T12:46:25.951466+09:00,1234,逃　げ,1,近藤　　友宝,"1'50""7",4,高橋　　正男,"1'51""0",2,茶谷　　信次,"1'53""7",3,奥平　　拓也,"1'54""4",5,乃村　　康友,"1'55""1",6,齋藤　　智裕,"1'55""8",1,0.13,,2,0.17,,3,0.14,,4,0.11,,5,0.16,,6,0.2,,1,2,4.0,0.0,30.9,27.4
202609051105,2026-09-05,11,05R,12:33,2026-09-05T12:52:19.204689+09:00,1236,逃　げ,1,津田　　陸翔,"1'50""3",3,大島　隆乃介,"1'52""1",6,鳥居塚　嶺王,"1'52""6",4,濱野　　斗馬,"1'54""3",2,坂本　　一真,,5,杉山　　太陽,,1,0.14,,2,0.14,,3,0.07,,4,0.16,,5,0.19,,6,0.15,,1,2,1.0,1.0,27.0,29.0
202609050304,2026-09-05,03,04R,12:35,2026-09-05T12:52:19.204689+09:00,1238,抜　き,2,石渡　翔一郎,"1'51""1",3,山口　　裕二,"1'53""5",1,浅井　　　翼,"1'54""0",4,渡辺　　　豊,"1'55""3",5,太田　　和美,,6,鹿島　　敏弘,,1,0.13,,2,0.14,,3,0.19,,4,0.28,,5,0.28,,6,0.25,,2,2,2.0,5.0,23.0,26.0
202609051704,2026-09-05,17,04R,12:38,2026-09-05T12:54:20.121238+09:00,1241,差　し,2,深川　麻奈美,"1'50""7",1,三嶌　こころ,"1'51""2",3,島倉　　　都,"1'53""7",4,内山　　七海,"1'55""3",6,根岸　　真優,"1'56""0",,,,1,0.17,,2,0.16,,3,0.14,,4,0.12,,6,0.18,,,,,2,3,2.0,3.0,27.0,27.0
202609051809,2026-09-05,18,09R,12:41,2026-09-05T13:01:28.942382+09:00,1244,逃　げ,1,岡村　　慶太,"1'51""5",2,高橋　　　勲,"1'52""7",3,江本　　真治,"1'54""7",4,妻鳥　　晋也,"1'55""1",5,山口　　修路,,6,蒲原　　健太,,1,0.1,,2,0.12,,3,0.11,,4,0.2,,5,0.21,,6,0.17,,2,3,6.0,6.0,29.0,27.0
202609050205,2026-09-05,02,05R,12:44,2026-09-05T13:01:28.942382+09:00,1247,まくり,3,岩津　　徹郎,"1'48""2",4,佐藤　　　翼,"1'49""0",2,関口　　智久,"1'52""2",6,小川　　晃司,"1'54""4",5,加藤　　啓太,,1,木下　　大將,,1,0.04,,2,0.06,,3,0.05,,4,0.03,,5,0.06,,6,0.02,,2,,0.0,0.0,23.0,26.0
202609050905,2026-09-05,09,05R,12:44,2026-09-05T13:04:21.470260+09:00,1248,差　し,2,遠藤　　エミ,"1'48""5",1,砂長　　知輝,"1'50""5",5,池田　　浩二,"1'52""0",3,加藤　　翔馬,"1'54""4",4,下出　　卓矢,,6,渡邉　　和将,,1,0.03,,2,0.02,,3,0.03,,4,0.09,,5,0.08,,6,0.16,,2,4,1.0,1.0,26.0,26.0
202609052203,2026-09-05,22,03R,12:49,2026-09-05T13:06:20.648463+09:00,1252,差　し,2,品田　　直樹,"1'51""5",6,河野　　主樹,"1'52""3",1,山口　　隆史,"1'53""9",5,佐々木　大河,"1'54""7",3,林　　　恵祐,,4,近藤　雄一郎,,1,0.12,,2,0.14,,3,0.11,,4,0.14,,5,0.16,,6,0.22,,1,3,5.0,5.0,29.0,28.0
202609050405,2026-09-05,04,05R,12:52,2026-09-05T13:08:23.936526+09:00,1255,差　し,3,佐藤　隆太郎,"1'49""1",4,土屋　実沙希,"1'52""6",2,登　　みひ果,"1'54""6",1,中村　かなえ,"1'55""5",5,森田　　梨湖,,6,菅野　はやか,,1,0.09,,2,0.06,,3,0.04,,4,0.13,,5,0.1,,6,0.23,,2,2,2.0,3.0,23.0,26.0
202609051010,2026-09-05,10,10R,12:58,2026-09-05T13:12:22.494473+09:00,1301,逃　げ,1,長谷川　雅和,"1'14""6",2,島村　　隆幸,"1'15""9",3,中岡　　健人,"1'17""0",6,山崎　　鉄平,"1'17""0",4,間野　　兼礼,,5,戸塚　　邦好,,1,0.23,,2,0.21,,3,0.21,,4,0.28,,5,0.16,,6,0.14,,1,1,5.0,5.0,27.0,25.0
