場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
02,2026-09-14,8,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,木下 虎之輔,　　　　　　３６
02,2026-09-14,9,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,藤山 雅弘,３３５　２３２４
02,2026-09-14,9,2026-09-03,2026-09-06,一般,サッポロビールカップ,柴田 光,１３Ｆ４６
02,2026-09-14,9,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,中田 夕貴,６１６　２５６　４６５４
02,2026-09-14,10,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,羽野 諒,５６１　５３１６
02,2026-09-14,10,2026-09-03,2026-09-06,一般,サッポロビールカップ,杢野 誓良,４４２　２１４５
02,2026-09-14,10,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,白井 友晴,５５３　２５２　３２５４
02,2026-09-14,11,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,鈴木 唯央,６　４５２４５４
02,2026-09-14,11,2026-09-03,2026-09-06,一般,サッポロビールカップ,佐藤 翼,１５１６２１[４]
02,2026-09-14,11,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,中澤 和志,３１１　４３５　１　１
02,2026-09-14,12,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,小坂 尚哉,１３１２２５[４]
02,2026-09-14,12,2026-09-03,2026-09-06,一般,サッポロビールカップ,森 晋太郎,３４１　５４６６
02,2026-09-14,12,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,伊藤 雄二,４　４５３　５５６５５
02,2026-09-14,13,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,是澤 孝宏,３１５３６　１１
02,2026-09-14,13,2026-09-03,2026-09-06,一般,サッポロビールカップ,関口 智久,２３１５３　１２
02,2026-09-14,13,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,小川 時光,５　６２１　５６４６６５
02,2026-09-14,14,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,藤原 啓史朗,１６１１１３[エ]
02,2026-09-14,14,2026-09-03,2026-09-06,一般,サッポロビールカップ,島田 賢人,２６２２３２２１
02,2026-09-14,14,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,飯島 昌弘,２２１　５２２　３３[３]
02,2026-09-14,15,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,山口 達也,１１１５１１[１]
02,2026-09-14,15,2026-09-03,2026-09-06,一般,サッポロビールカップ,畔柳 俊吾,４１２　４５１４
02,2026-09-14,15,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,青木 蓮,３１５　１１３　３　３１
02,2026-09-14,16,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,池田 剛規,４３１　４５５３
02,2026-09-14,16,2026-09-03,2026-09-06,一般,サッポロビールカップ,重富 伸也,６　６３２２１３
02,2026-09-14,16,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,谷島 咲希,５　５６６　５５６５５
02,2026-09-14,17,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,澁澤 周羽,６　５６６　６６
02,2026-09-14,17,2026-09-03,2026-09-06,一般,サッポロビールカップ,鐘ヶ江 真司,５　２Ｆ２　６６
02,2026-09-14,17,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,楠 将太郎,２　４５２　３２５　４５
02,2026-09-14,18,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,西村 勝,２　５６２１１５
02,2026-09-14,18,2026-09-03,2026-09-06,一般,サッポロビールカップ,田邉 亮蔵,１５１２転　２５
02,2026-09-14,18,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,岡部 哲,３　２５４　５６２１３５
02,2026-09-14,19,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,橋本 英一,５　２３３５３３
02,2026-09-14,19,2026-09-03,2026-09-06,一般,サッポロビールカップ,汐崎 正則,３６６　３５２２
02,2026-09-14,19,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,原 加央理,４　３２２　６４５３６２
02,2026-09-14,20,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,金子 賢志,５　４５６１５２
02,2026-09-14,20,2026-09-03,2026-09-06,一般,サッポロビールカップ,安河内鈴之介,１２３１１　[５]
02,2026-09-14,20,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,尾道 佳諭,５　１６５　３３５６２６
02,2026-09-14,21,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,竹腰 正樹,１４６２４　４３
02,2026-09-14,21,2026-09-03,2026-09-06,一般,サッポロビールカップ,井上 忠政,１１５１２２[１]
02,2026-09-14,21,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,松本 純平,３２２３２１２　４　６２
02,2026-09-14,22,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,大野 芳顕,２１３３４　３４
02,2026-09-14,22,2026-09-03,2026-09-06,一般,サッポロビールカップ,中井 俊祐,６２２　３妨４５
02,2026-09-14,22,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,佐竹 友樹,４　３４５　４４５４３６
02,2026-09-14,23,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,和田 操拓,６　５４２　１１
02,2026-09-14,23,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,久富 政弘,３２６　３４１３
02,2026-09-14,23,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,向後 龍一,３　３３３　３２２　[１]
02,2026-09-14,24,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,細川 明人,３　３３５４２４
02,2026-09-14,24,2026-09-03,2026-09-06,一般,サッポロビールカップ,櫻井 隼,４　６５２５６４
02,2026-09-14,24,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,外崎 悟,１　１３５　３２１　[６]
02,2026-09-14,25,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,渡部 悟,２６６　６６３
02,2026-09-14,25,2026-09-03,2026-09-06,一般,サッポロビールカップ,椎名 豊,１３１１２５[２]
02,2026-09-14,25,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,堂原 洋史,３５４　４６５５
02,2026-09-14,26,2026-09-03,2026-09-06,一般,サッポロビールカップ,鈴木 猛,５３４　４１１６
02,2026-09-14,26,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,黄金井 力良,１３５　３３４　３２１５
02,2026-09-14,26,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,中村 守成,４　３４１３２５
02,2026-09-14,27,2026-09-03,2026-09-06,一般,サッポロビールカップ,金子 怜央,６　６Ｆ４　転５
02,2026-09-14,27,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,佐藤 航,６　２１３　２１２　[２]
02,2026-09-14,27,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,南野 利騰,１２４　２Ｆ６
02,2026-09-14,28,2026-09-03,2026-09-06,一般,サッポロビールカップ,木幡 純也,５６５　１６４
02,2026-09-14,28,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,木山 大聖,４　４４６５Ｆ４
02,2026-09-14,28,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,楠 将太郎,２６３６５　５５
02,2026-09-14,29,2026-09-03,2026-09-06,一般,サッポロビールカップ,上村 宏太,６　３５６３４５
02,2026-09-14,29,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,武田 正紀,４　５２４　２５４３４６
02,2026-09-14,29,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,木下 翔太,１３１１１２[１]
02,2026-09-14,30,2026-09-03,2026-09-06,一般,サッポロビールカップ,岡瀬 正人,４４３１６　３１
02,2026-09-14,30,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,柴田 朋哉,１３１２３　[Ｆ]
02,2026-09-14,30,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,嶋田 貴支,６６１　４２１６
02,2026-09-14,31,2026-09-03,2026-09-06,一般,サッポロビールカップ,木下 大將,４１３４６　Ｆ４
02,2026-09-14,31,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,永嶋 裕一,３６２６５　２４
02,2026-09-14,31,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,中岡 健人,３３４　５転１２
02,2026-09-14,32,2026-09-03,2026-09-06,一般,サッポロビールカップ,郷原 章平,１２３４１　１１
02,2026-09-14,32,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,浜崎 準也,５　６４４５６６
02,2026-09-14,32,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,谷口 知優,３　１１４６２４
02,2026-09-14,33,2026-09-03,2026-09-06,一般,サッポロビールカップ,萬 正嗣,２２６　６６２５
02,2026-09-14,33,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,山本 稔太朗,６　２３６６４６
02,2026-09-14,33,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,湯川 浩司,１１２５４４３２
02,2026-09-14,34,2026-09-03,2026-09-06,一般,サッポロビールカップ,藤原 碧生,６４１４４２１３
02,2026-09-14,34,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,東本 勝利,２１４　１３[１]
02,2026-09-14,34,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,渡辺 真至,３　４５Ｆ４６
02,2026-09-14,35,2026-09-03,2026-09-06,一般,サッポロビールカップ,小澤 学,３　５６３５２２
02,2026-09-14,35,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,鳥本 智史,６　６６３５４
02,2026-09-14,35,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,西岡 顕心,１５１１３１[４]
02,2026-09-14,36,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,山下 大輝,５５１６１２５１
02,2026-09-14,36,2026-09-03,2026-09-06,一般,サッポロビールカップ,三村 岳人,１　１１４３[６]
02,2026-09-14,36,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,川上 剛,１４１２３１[４]
02,2026-09-14,37,2026-09-03,2026-09-06,一般,サッポロビールカップ,中山 雄太,５　４６６　５
02,2026-09-14,37,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,野相 弘司,６４５　６　５
02,2026-09-14,37,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,櫻井 隼,６　４６５　３５
02,2026-09-14,38,2026-09-03,2026-09-06,一般,サッポロビールカップ,山崎 善庸,４　５４３転６
02,2026-09-14,38,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,大江 純,２５１　５５Ｆ３
02,2026-09-14,38,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,渡邉 健,４５４　６６
02,2026-09-14,39,2026-09-03,2026-09-06,一般,サッポロビールカップ,加藤 啓太,５　６３５５３
02,2026-09-14,39,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,桑島 和宏,４　５欠
02,2026-09-14,39,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,成田 華音,６　６６３　５４
02,2026-09-14,40,2026-09-03,2026-09-06,一般,サッポロビールカップ,尾道 佳諭,６　Ｆ３６　５４
02,2026-09-14,40,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,江藤 敦宏,４　６５５４６３
02,2026-09-14,40,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,森高 一真,３４２６２２２４
02,2026-09-14,41,2026-09-03,2026-09-06,一般,サッポロビールカップ,岩津 徹郎,５４２　１４１４
02,2026-09-14,41,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,吉島 祥之,４４２　２転
02,2026-09-14,41,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,松村 康太,３４４　５４３３
02,2026-09-14,42,2026-09-03,2026-09-06,一般,サッポロビールカップ,齊藤 仁,２４４２３　３２
02,2026-09-14,42,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,坂東 満,１５１２５　２５
02,2026-09-14,42,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,滝沢 崚,５４５　Ｆ　６３
02,2026-09-14,43,2026-09-03,2026-09-06,一般,サッポロビールカップ,石塚 久也,５
02,2026-09-14,43,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,常住 蓮,２３３１１２１２
02,2026-09-14,43,2026-08-06,2026-08-09,一般,アサヒスーパードライカップ,小池 修平,１２１２４　[５]
02,2026-09-14,44,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,富永 大一,５１２５３　２３
02,2026-09-14,44,2026-09-03,2026-09-06,一般,サッポロビールカップ,海野 康志郎,２２２６１１[３]
02,2026-09-14,44,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,野中 義生,３４３　３３４４
02,2026-09-14,45,2026-09-03,2026-09-06,一般,サッポロビールカップ,島川 海輝,３１２　５３６２
02,2026-09-14,45,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,若林 義人,２６３３２１１１
02,2026-09-14,45,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,飛田 江己,１４２１４　１１１　[４]
02,2026-09-14,46,2026-09-03,2026-09-06,一般,サッポロビールカップ,宇野 博之,３　４３１６３６
02,2026-09-14,46,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,妹尾 忠幸,３３３５４　４
02,2026-09-14,46,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,石塚 久也,４５６　転欠
02,2026-09-14,47,2026-09-03,2026-09-06,一般,サッポロビールカップ,森 雄利,５　５５５１５２
02,2026-09-14,47,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,中島 航,６　３５６４３２
02,2026-09-14,47,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,須藤 博倫,１３３２３６１　５　１２
02,2026-09-14,48,2026-09-03,2026-09-06,一般,サッポロビールカップ,小川 晃司,２２２　４２３３
02,2026-09-14,48,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,内山 文典,１　３１６２４４
02,2026-09-14,48,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,濱崎 直矢,２　１６６　１１４　１６
02,2026-09-14,49,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,新井 英孝,６６５　２　３４
02,2026-09-14,49,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,尾嶋 一広,４２５　１５２転
02,2026-09-14,49,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,小澤 和也,５　１５３　４４４５６６
02,2026-09-14,50,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,金子 貴志,６３４　１６３２
02,2026-09-14,50,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,黄金井 力良,５１５　３４６３
02,2026-09-14,50,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,鈴木 孝明,２４１　３４４　６　１３
02,2026-09-14,51,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,富澤 祐作,４２４　５　６５
02,2026-09-14,51,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,加藤 高史,５２４　１６１１
02,2026-09-14,51,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,浅見 宗孝,３６３　４６６　３４３
02,2026-09-14,52,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,栗原 直也,２　３６２６２６
02,2026-09-14,52,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,竹内 来,６　１３２４２６
02,2026-09-14,52,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,尾上 雅也,２２４　１１５　エ　１３
02,2026-09-14,53,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,三浦 洋次朗,５３６　４２２１
02,2026-09-14,53,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,前原 大道,２１６２４１１２
02,2026-09-14,53,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,高橋 真吾,２　５４１　３６２２２２
02,2026-09-14,54,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,板倉 敦史,４４２　５３６５
02,2026-09-14,54,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,相原 利章,１６４４６　４５
02,2026-09-14,54,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,秋元 哲,３１１　妨２３４２２１
02,2026-09-14,55,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,半田 尚也,４　４４３６２
02,2026-09-14,55,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,本吉 正樹,４３４６６　５
02,2026-09-14,55,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,田中 瀬里奈,６　４６４　６６５６６
02,2026-09-14,56,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,青木 蓮,２１２　１５[５]
02,2026-09-14,56,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,赤羽 克也,３２１３１１[２]
02,2026-09-14,56,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,滝沢 芳行,２３６　３３２　１３２４
02,2026-09-14,57,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,里岡 右貴,４２１２１３[２]
02,2026-09-14,57,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,金田 大輔,６６
02,2026-09-14,57,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,中田 竜太,１転４　２２３１３　２４
02,2026-09-14,58,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,佐藤 駿介,５　２６６　６６
02,2026-09-14,58,2026-09-03,2026-09-06,一般,サッポロビールカップ,山崎 昂介,５　４３３３５３
02,2026-09-14,58,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,吉村 誠,２　２１２１[３]
02,2026-09-14,59,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,江本 真治,２　３４３２１１
02,2026-09-14,59,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,神田 達也,４５不
02,2026-09-14,59,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,中村 裕将,２　２転４　２３３５２５
02,2026-09-14,60,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,中村 裕将,１４２２４　５５
02,2026-09-14,60,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,鈴木 賢一,５　２３５３５１
02,2026-09-14,60,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,宮崎 安奈,６３６　５６６　６１１
02,2026-09-14,61,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,古場 輝義,５４４　３３４４
02,2026-09-14,61,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,近藤 友宝,５　５６１４４３
02,2026-09-14,61,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,福西 広太郎,５　５４２　１５
02,2026-09-14,62,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,酒井 俊弘,４４５　６４５
02,2026-09-14,62,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,佐竹 友樹,４　５４２２２５
02,2026-09-14,62,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,大久保 佑香,６２４　４５６　６６３
02,2026-09-14,63,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,松崎 祐太郎,１５２４１　４２
02,2026-09-14,63,2026-09-03,2026-09-06,一般,サッポロビールカップ,藤生 雄人,６５３
02,2026-09-14,63,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,高橋 勲,１５１　２２[５]
02,2026-09-14,64,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,山一 鉄也,６６
02,2026-09-14,64,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,中村 楓,６　６４４１６３
02,2026-09-14,64,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,中野 希一,４　３２４　４３１１２６
02,2026-09-14,65,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,新出 浩司,２６３　６４４
02,2026-09-14,65,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,今井 貴士,６３５２３　２１
02,2026-09-14,65,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,後藤 浩,６６４　６６６
