レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609262106,2026-09-26,21,06R,11:03,2026-09-26T10:54:22.175757+09:00,18,10,08,06,04,02,01,B1,5182,宮崎 安奈,0.00,43,00,1,2.00,0,1.60,0,1.20,0,0.80,0,0.40,0,0.20,0,A2,4419,原 加央理,5.67,18,01,12,6.75,5,6.25,3,5.75,3,5.25,2,4.75,2,4.50,2,B1,3470,新田 芳美,3.75,31,00,2,5.00,0,4.60,0,4.20,0,3.80,0,3.40,0,3.20,0,B2,4990,田中 博子,4.33,27,00,,5.75,5,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,A1,4208,三浦 永理,8.25,3,01,10,8.60,5,8.20,5,7.80,5,7.40,5,7.00,5,6.80,5,B1,4246,喜多 那由夏,3.33,35,00,,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0
202609260501,2026-09-26,05,01R,11:07,2026-09-26T10:58:25.772438+09:00,18,10,08,06,04,02,01,B1,3202,三品 隆浩,2.00,38,00,6,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B2,3653,品川 賢次,2.00,38,00,11,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,3589,西村 勝,3.00,32,00,9,6.50,3,5.50,2,4.50,2,3.50,2,2.50,0,2.00,0,B2,5411,木下 虎之輔,1.00,43,00,8,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,A2,4709,岡村 将也,7.00,12,01,10,8.50,5,7.50,3,6.50,3,5.50,2,4.50,2,4.00,2,B1,3302,谷川 里江,1.00,43,00,7,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0
202609260301,2026-09-26,03,01R,11:14,2026-09-26T11:04:26.794143+09:00,12,10,08,06,04,02,01,B1,4875,大塚 康雅,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4023,柴田 友和,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3503,堂原 洋史,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5244,黒田 剛,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4724,吉田 祐貴,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5424,熊倉 幹太,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609260202,2026-09-26,02,02R,11:16,2026-09-26T11:06:20.638091+09:00,12,10,08,06,04,02,01,B1,5226,藤田 俊祐,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4342,谷野 錬志,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4587,木田 峰由季,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5203,神里 琴音,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5258,仲本 舜,0.00,7,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5433,米本 圭佑,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609261303,2026-09-26,13,03R,11:26,2026-09-26T11:16:24.337977+09:00,18,10,08,06,04,02,01,B1,3947,寺本 昇平,3.33,34,00,,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,A2,4155,長野 壮志郎,6.33,13,01,11,7.25,5,6.75,5,6.25,3,5.75,2,5.25,2,5.00,2,B1,5386,米玉利 大悟,7.33,8,01,10,8.00,5,7.50,5,7.00,3,6.50,3,6.00,3,5.75,2,A2,4175,川尻 泰輔,7.33,8,01,12,8.00,5,7.50,5,7.00,5,6.50,3,6.00,3,5.75,2,A2,4369,丹下 将,6.33,13,01,7,7.25,5,6.75,3,6.25,3,5.75,2,5.25,2,5.00,2,B2,5413,宮城 那菜,3.00,36,00,8,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0
202609260903,2026-09-26,09,03R,11:29,2026-09-26T11:20:21.419406+09:00,18,10,08,06,04,02,01,B1,5317,長尾 萌加,5.60,18,01,12,6.33,5,6.00,3,5.67,3,5.33,2,5.00,2,4.83,2,A2,4381,田路 朋史,5.60,18,01,7,6.33,3,6.00,3,5.67,3,5.33,2,5.00,2,4.83,0,A2,5160,藤森 陸斗,5.80,17,01,8,6.50,5,6.17,3,5.83,3,5.50,2,5.17,2,5.00,2,B1,4665,加藤 啓太,3.33,36,00,,4.29,0,4.00,0,3.71,0,3.43,0,3.14,0,3.00,0,A1,4362,土屋 智則,7.50,8,01,10,7.86,5,7.57,5,7.29,5,7.00,5,6.71,5,6.57,5,B2,5466,成田 華音,1.80,39,00,,3.17,0,2.83,0,2.50,0,2.17,0,1.83,0,1.67,0
202609262107,2026-09-26,21,07R,11:35,2026-09-26T11:26:21.762357+09:00,18,10,08,06,04,02,01,B2,4510,坂本 奈央,1.33,42,00,2,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0,B1,4965,福岡 泉水,5.50,18,01,3,6.40,5,6.00,5,5.60,5,5.20,0,4.80,0,4.60,0,B1,3579,中里 優子,2.50,39,00,1,4.00,0,3.60,0,3.20,0,2.80,0,2.40,0,2.20,0,B1,5272,松田 真実,3.67,33,00,,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0,B1,4900,中田 夕貴,5.00,20,00,12,6.00,3,5.60,3,5.20,2,4.80,2,4.40,2,4.20,0,B1,5230,石原 凪紗,4.33,27,00,11,5.75,3,5.25,2,4.75,2,4.25,2,3.75,0,3.50,0
202609260502,2026-09-26,05,02R,11:39,2026-09-26T11:30:27.528640+09:00,18,10,08,06,04,02,01,B1,5199,垂水 悠,6.00,18,01,10,8.00,5,7.00,3,6.00,3,5.00,2,4.00,2,3.50,2,A1,4288,永田 啓二,6.00,18,01,8,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B1,5313,鈴木 唯央,1.00,44,00,6,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,A2,4379,桑島 和宏,5.50,23,00,,7.00,5,6.33,5,5.67,0,5.00,0,4.33,0,4.00,0,B2,5327,西田 和加,1.00,44,00,7,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B2,4190,長嶋 万記,8.50,6,01,12,9.00,5,8.33,5,7.67,5,7.00,3,6.33,3,6.00,3
202609260302,2026-09-26,03,02R,11:41,2026-09-26T11:32:21.865357+09:00,12,10,08,06,04,02,01,B1,3934,鋤柄 貴俊,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4568,廣瀬 真也,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4873,蒲原 健太,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4952,吉武 真也,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4540,相原 利章,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5093,浦野 海,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609260203,2026-09-26,02,03R,11:45,2026-09-26T11:36:21.737126+09:00,12,10,08,06,04,02,01,B1,3857,阿波 勝哉,0.00,13,00,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4734,安河内 将,0.00,13,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4462,夏山 亮平,0.00,13,00,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,3747,國崎 良春,0.00,13,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5277,井上 未都,0.00,13,00,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,3800,牧 宏次,0.00,13,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609261304,2026-09-26,13,04R,11:55,2026-09-26T11:46:26.948706+09:00,18,10,08,06,04,02,01,A2,3841,佐々木 和伸,1.33,45,00,8,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0,A1,5084,末永 和也,5.67,21,00,10,6.75,3,6.25,3,5.75,3,5.25,2,4.75,2,4.50,0,A2,3769,佐竹 恒彦,5.00,25,00,12,6.25,3,5.75,3,5.25,2,4.75,2,4.25,0,4.00,0,B1,5144,中尾 彩香,2.33,42,00,9,4.25,0,3.75,0,3.25,0,2.75,0,2.25,0,2.00,0,A2,4156,浜野 孝志,6.00,14,01,11,7.00,5,6.50,5,6.00,3,5.50,2,5.00,2,4.75,2,B2,5421,原田 朱理,3.00,36,00,,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0
202609260904,2026-09-26,09,04R,11:57,2026-09-26T11:48:18.961124+09:00,18,10,08,06,04,02,01,A2,4574,東 潤樹,3.40,36,00,8,4.50,0,4.17,0,3.83,0,3.50,0,3.17,0,3.00,0,A1,4137,君島 秀三,7.83,4,01,9,8.14,5,7.86,5,7.57,5,7.29,5,7.00,5,6.86,5,B1,4684,楠原 翔太,7.80,6,01,11,8.17,5,7.83,5,7.50,5,7.17,5,6.83,5,6.67,5,A2,3999,大瀧 明日香,5.00,24,00,10,5.83,3,5.50,2,5.17,2,4.83,0,4.50,0,4.33,0,B1,3839,川合 理司,1.40,40,00,,2.83,0,2.50,0,2.17,0,1.83,0,1.50,0,1.33,0,A2,4930,佐藤 悠,賞除,--,00,,-10.00,0,-10.33,0,-10.67,0,-11.00,0,-11.33,0,-11.50,0
202609260503,2026-09-26,05,03R,12:05,2026-09-26T11:56:20.278044+09:00,18,10,08,06,04,02,01,B1,4332,村上 彰一,4.00,31,00,,6.00,5,5.33,0,4.67,0,4.00,0,3.33,0,3.00,0,A1,4737,竹井 貴史,6.50,14,01,10,7.67,5,7.00,3,6.33,3,5.67,2,5.00,2,4.67,2,A2,5049,松井 友汰,8.00,9,01,12,9.00,5,8.00,5,7.00,3,6.00,3,5.00,2,4.50,2,A2,4435,服部 達哉,10.00,3,01,11,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,2,B1,5376,吉田 一心,2.00,40,00,8,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,5048,眞鳥 康太,5.00,26,00,7,7.50,3,6.50,3,5.50,2,4.50,2,3.50,0,3.00,0
202609260303,2026-09-26,03,03R,12:08,2026-09-26T11:58:21.873727+09:00,12,10,08,06,04,02,01,B1,4035,杉江 浩明,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,5035,櫻井 優,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4440,萩原 知哉,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4508,野間 大樹,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5172,田村 慶,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4957,竹之内 極,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609262108,2026-09-26,21,08R,12:07,2026-09-26T11:58:21.873727+09:00,18,10,08,06,04,02,01,B1,4484,稲生 夏季,4.40,27,00,3,5.33,0,5.00,0,4.67,0,4.33,0,4.00,0,3.83,0,B1,5153,佐藤 ほのか,5.00,21,00,,6.25,5,5.75,0,5.25,0,4.75,0,4.25,0,4.00,0,B2,5164,森田 梨湖,2.00,40,00,1,3.60,0,3.20,0,2.80,0,2.40,0,2.00,0,1.80,0,A2,4964,土屋 南,7.75,5,01,4,8.20,5,7.80,5,7.40,5,7.00,5,6.60,5,6.40,5,A1,4530,小野 生奈,7.67,6,01,12,8.25,5,7.75,5,7.25,5,6.75,3,6.25,3,6.00,3,B1,4525,真子 奈津実,6.00,16,01,2,6.80,5,6.40,5,6.00,5,5.60,0,5.20,0,5.00,0
202609260204,2026-09-26,02,04R,12:14,2026-09-26T12:04:21.864348+09:00,12,10,08,06,04,02,01,B1,4183,宇野 弥生,0.00,19,00,8,10.00,5,8.00,5,6.00,3,4.00,3,2.00,2,1.00,2,B1,2538,高橋 二朗,0.00,19,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A2,5246,楠 将太郎,0.00,19,00,10,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,A2,4640,山ノ内 雅人,0.00,19,00,9,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,B1,5389,恵良 琴美,0.00,19,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A1,4500,山田 康二,0.00,19,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,4,1.00,2
202609261305,2026-09-26,13,05R,12:22,2026-09-26T12:12:20.635059+09:00,18,10,08,06,04,02,01,A1,4958,溝口 海義也,8.75,2,01,,9.00,5,8.60,5,8.20,5,7.80,5,7.40,5,7.20,5,A1,4856,豊田 健士郎,9.67,1,01,10,9.75,5,9.25,5,8.75,5,8.25,5,7.75,5,7.50,5,B1,4034,西原 明生,2.00,43,00,,4.00,0,3.50,0,3.00,0,2.50,0,2.00,0,1.75,0,A2,5055,眞鳥 章太,4.67,30,00,12,6.00,3,5.50,2,5.00,2,4.50,2,4.00,0,3.75,0,A2,4111,奥田 誠,6.00,14,01,11,7.00,5,6.50,5,6.00,3,5.50,2,5.00,2,4.75,2,B1,4714,喜多須 杏奈,3.33,35,00,9,5.00,2,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0
202609260905,2026-09-26,09,05R,12:26,2026-09-26T12:16:18.202340+09:00,18,10,08,06,04,02,01,A1,3940,飯山 泰,7.67,6,01,12,8.00,5,7.71,5,7.43,5,7.14,5,6.86,5,6.71,5,B1,4270,岸本 雄貴,6.33,15,01,,6.86,5,6.57,5,6.29,5,6.00,5,5.71,5,5.57,5,A1,4539,金子 賢志,7.40,9,01,11,7.83,5,7.50,5,7.17,5,6.83,5,6.50,5,6.33,5,B1,4744,伊藤 玲奈,4.60,26,00,9,5.50,3,5.17,2,4.83,2,4.50,0,4.17,0,4.00,0,B2,5439,志賀 美優,-0.80,43,00,,1.00,0,0.67,0,0.33,0,0.00,0,-0.33,0,-0.50,0,B1,3812,山崎 聖司,4.67,25,00,1,5.43,0,5.14,0,4.86,0,4.57,0,4.29,0,4.14,0
